id|gender|age|height|edu|salary|nation|car|house|body|face|hair|smoke|drink|child|parent|bmi|where2|where0|where1|marriage0|marriage1|look0|look1|class
12257783|M|32|162|2|0.0|1|-1|0|-1.0|0|2.0|1|1|1|0|23.0|3|1|0|0|0|0|1|4
12298797|M|28|165|1|0.0|1|-1|0|0.0|0|3.0|3|0|0|1|25.0|1|0|1|0|0|0|0|4
89979751|M|23|158|3|0.0|1|0|0|0.0|0|5.0|3|1|1|0|24.5|3|1|0|0|0|0|1|4
42780732|M|24|165|3|-1.0|0|0|0|0.0|0|0.0|0|0|0|0|-1.0|2|1|0|0|0|0|0|3
35853343|M|26|170|3|0.0|1|0|0|-1.0|0|0.0|1|0|1|-1|26.0|2|1|0|0|0|0|0|3
13183625|M|27|160|2|-1.0|1|0|0|0.0|0|0.0|0|1|0|1|-1.0|3|1|0|0|0|0|0|3
17158604|M|29|160|3|0.0|1|0|0|0.0|0|5.0|1|0|1|1|23.5|3|0|0|0|0|1|0|1
21886432|M|29|168|3|0.0|0|1|0|-1.0|0|5.0|3|-1|1|0|23.5|0|0|0|0|0|1|1|1
14520233|M|44|162|2|-1.0|0|-1|0|0.0|1|5.0|3|1|0|1|26.0|4|0|-1|1|0|0|1|0
84183634|M|26|160|5|1.0|1|-1|0|0.0|0|3.0|3|0|0|0|22.0|0|0|0|0|0|0|0|4
31943651|M|27|156|1|0.0|1|-1|0|0.0|1|5.0|3|0|1|1|26.0|4|0|-1|0|0|0|0|2
10280175|M|33|158|2|0.0|1|-1|0|0.0|0|5.0|3|1|0|0|27.0|0|0|0|0|0|0|0|4
3486129|M|31|160|3|0.0|1|-1|0|0.0|0|3.0|3|0|1|1|27.5|0|0|0|0|0|0|0|4
31667683|M|25|175|3|-1.0|1|0|0|-1.0|0|5.0|3|-1|1|0|19.333333333333332|3|0|0|0|0|0|1|4
25841153|M|29|163|1|-1.0|0|-1|0|0.0|0|5.0|3|1|1|0|22.5|3|-1|1|0|0|1|0|1
15223053|M|34|150|2|0.0|1|-1|1|1.0|1|3.0|1|0|1|0|22.5|1|0|-1|0|0|1|1|1
4415019|M|32|155|2|0.0|1|-1|0|-1.0|0|2.0|3|1|0|0|21.0|4|0|-1|0|0|0|0|2
1819554|M|34|158|2|-1.0|1|-1|0|0.0|0|0.0|0|0|0|0|22.5|3|0|-1|0|0|0|0|3
12726016|M|33|165|3|-1.0|1|-1|0|0.0|0|2.0|3|1|1|0|29.5|3|1|0|0|0|0|0|4
26899904|M|29|158|3|0.0|0|0|0|0.0|0|5.0|0|0|0|0|-1.0|0|0|0|0|0|0|1|3
33633625|M|28|163|3|-1.0|1|1|1|0.0|0|3.0|1|1|1|0|23.0|3|1|1|0|0|0|0|4
34078539|M|27|161|3|0.0|1|-1|0|-1.0|0|5.0|1|0|1|0|22.5|3|1|1|0|0|1|0|1
29645787|M|26|160|2|0.0|1|-1|0|1.0|0|5.0|1|0|0|0|23.0|1|0|0|0|0|0|0|4
1863899|M|32|161|5|-1.0|1|-1|0|-1.0|0|5.0|3|-1|1|1|22.5|0|0|0|0|0|0|0|4
28975602|M|26|165|2|0.0|0|1|1|1.0|1|2.0|-1|-1|1|0|-1.0|2|-1|1|0|0|0|1|3
2596981|M|31|163|3|1.0|0|-1|0|0.0|1|5.0|-1|0|1|0|24.5|3|0|0|0|0|1|0|1
14124724|M|32|163|3|-1.0|1|0|0|0.0|0|5.0|0|-1|1|1|22.5|3|0|0|0|0|0|1|4
1156789|M|32|160|3|0.0|1|-1|0|1.0|0|5.0|3|1|1|0|28.0|3|0|0|0|0|0|0|4
3263917|M|31|160|3|-1.0|1|-1|0|0.0|0|5.0|1|1|1|0|25.0|3|0|0|0|0|1|0|1
32100489|M|26|155|3|0.0|1|-1|0|0.0|0|5.0|3|1|1|0|-1.0|1|-1|-1|0|0|0|0|2
17594656|M|36|150|2|-1.0|1|-1|1|1.0|0|5.0|1|-1|0|1|24.5|3|0|0|0|0|1|0|2
29620291|M|24|166|3|0.0|1|0|0|0.0|0|0.0|0|0|0|0|-1.0|1|1|1|0|0|0|0|3
2492157|M|30|168|3|0.0|1|-1|0|0.0|0|2.0|1|1|1|0|28.0|0|0|0|0|0|0|0|4
21992567|M|27|155|2|-1.0|1|-1|0|0.0|0|3.0|1|-1|1|1|21.5|1|0|-1|0|0|0|0|2
4103589|M|27|163|3|-1.0|1|-1|0|0.0|0|3.0|1|0|0|1|25.0|4|0|-1|0|0|0|0|2
18314298|M|39|170|1|-1.0|1|-1|0|0.0|1|5.0|3|-1|0|1|35.0|1|1|1|1|1|1|1|0
18482043|M|31|160|1|-1.0|1|0|1|0.0|1|3.0|1|-1|1|1|23.5|2|1|0|0|0|0|0|1
1789442|M|33|155|3|0.0|1|-1|0|0.0|0|3.0|1|1|1|1|21.5|3|-1|1|0|0|0|0|4
5076047|M|34|156|2|0.0|1|-1|0|0.0|0|0.0|3|0|0|0|22.5|1|0|-1|1|1|0|0|0
72192741|M|40|168|1|0.0|1|0|0|-1.0|0|5.0|-1|1|0|0|27.5|1|1|1|1|1|1|1|0
13013658|M|30|163|2|-1.0|1|-1|0|0.0|0|5.0|3|1|1|0|29.0|1|1|0|0|0|1|0|1
5436435|M|32|158|2|0.0|1|-1|0|0.0|0|5.0|3|1|1|1|25.0|3|1|0|0|0|0|0|4
4070488|M|30|167|4|0.0|1|-1|0|-1.0|0|5.0|3|0|1|0|23.5|4|0|-1|0|0|0|0|2
23238124|M|25|170|2|0.0|1|-1|0|1.0|0|3.0|1|1|1|0|-1.0|0|0|0|0|0|0|0|4
3678176|M|36|165|1|0.0|1|-1|1|1.0|0|5.0|3|1|1|-1|27.5|3|1|1|0|0|0|1|4
14318880|M|29|161|2|0.0|1|0|1|-1.0|0|5.0|0|0|0|0|22.5|4|0|-1|0|0|1|0|2
76410554|M|25|162|2|0.0|1|-1|0|0.0|0|3.0|3|1|1|1|26.0|2|0|0|0|0|1|0|1
11857417|M|31|152|5|-1.0|1|0|0|0.0|0|3.0|1|0|1|0|22.5|0|0|0|0|0|0|0|4
16298413|M|29|164|1|0.0|0|-1|0|0.0|0|0.0|1|0|0|0|-1.0|1|0|0|1|1|0|0|0
3840042|M|32|165|2|0.0|1|-1|0|0.0|0|5.0|3|1|1|0|30.0|0|0|0|0|0|0|0|4
11916338|M|36|155|1|-1.0|1|-1|0|0.0|0|3.0|3|0|0|0|25.0|3|1|0|0|0|1|0|1
32259489|M|25|168|3|-1.0|1|-1|0|1.0|0|2.0|3|0|0|0|-1.0|1|0|1|0|0|0|0|4
80680396|M|34|160|1|0.0|1|-1|1|1.0|0|2.0|1|1|0|0|26.5|2|0|1|1|1|0|1|0
1140273|M|31|162|2|-1.0|0|-1|0|0.0|0|0.0|0|0|0|0|25.0|3|-1|-1|0|0|0|0|3
11744005|M|28|165|2|-1.0|1|-1|0|1.0|0|3.0|1|-1|1|-1|30.0|2|0|1|0|0|0|0|4
15964102|M|56|160|2|0.0|1|-1|1|0.0|0|5.0|1|0|-1|0|32.5|1|1|1|1|1|1|1|0
3529712|M|28|172|2|0.0|1|-1|0|-1.0|1|2.0|3|0|0|0|29.5|0|0|0|0|0|0|0|1
48057172|M|28|156|2|-1.0|0|-1|0|0.0|0|5.0|3|0|1|0|22.5|1|0|-1|0|0|0|0|2
1710795|M|36|162|2|0.0|1|0|0|0.0|0|2.0|0|0|0|0|25.0|1|0|-1|0|0|0|1|3
4229613|M|39|164|2|-1.0|1|-1|0|0.0|0|5.0|0|0|1|0|30.0|1|1|0|1|0|0|0|4
1432857|M|29|172|2|-1.0|0|1|1|0.0|0|0.0|0|0|1|0|26.0|3|1|0|0|0|0|0|3
4913903|M|30|160|2|0.0|1|-1|0|1.0|0|5.0|3|0|1|0|24.0|4|0|-1|0|0|0|0|2
3044855|M|32|158|3|-1.0|0|-1|0|1.0|0|0.0|3|1|1|0|50.0|4|0|-1|0|0|0|0|2
3632586|M|33|166|3|0.0|1|-1|0|0.0|0|5.0|1|1|0|0|24.5|0|0|0|0|0|1|0|1
3683094|M|32|158|2|-1.0|1|-1|0|0.0|0|0.0|0|0|0|0|25.0|3|1|0|0|0|0|0|3
2332526|M|28|162|3|-1.0|1|0|0|0.0|0|5.0|0|0|0|0|26.0|3|-1|-1|0|0|0|0|2
7353776|M|31|158|3|0.0|1|-1|0|-1.0|0|3.0|1|1|1|1|22.5|3|0|0|0|0|0|0|4
22543124|M|28|168|1|-1.0|1|0|0|0.0|0|5.0|0|0|1|1|-1.0|1|1|1|0|0|1|1|1
16404193|M|29|158|3|0.0|1|1|1|1.0|0|5.0|1|0|0|0|25.5|1|0|0|0|0|0|0|4
2853909|M|40|161|3|0.0|1|-1|1|-1.0|1|5.0|3|0|-1|0|25.5|3|-1|1|1|1|0|0|0
1940368|M|27|160|2|-1.0|1|-1|0|0.0|0|0.0|0|0|0|0|23.5|1|1|0|0|0|0|0|3
17461777|M|28|160|2|0.0|0|-1|0|0.0|0|3.0|1|-1|1|0|-1.0|0|0|0|0|0|0|0|3
18457858|M|51|164|3|0.0|1|1|1|0.0|1|5.0|1|1|1|-1|30.0|3|0|1|1|1|1|0|0
18772336|M|32|160|2|0.0|1|-1|0|0.0|0|5.0|0|1|1|-1|23.5|1|0|0|0|0|1|0|1
18217908|M|32|162|2|-1.0|0|-1|0|-1.0|0|5.0|3|1|0|0|24.0|0|0|0|1|0|0|0|4
12197718|M|32|158|3|0.0|1|-1|0|0.0|0|2.0|3|1|1|-1|23.5|0|0|0|0|0|0|1|4
2974925|M|27|152|2|0.0|1|-1|0|-1.0|0|3.0|1|0|1|1|20.0|4|0|-1|0|0|0|0|2
28759334|M|27|160|1|-1.0|1|-1|0|-1.0|0|5.0|1|-1|0|1|25.5|3|-1|1|0|0|0|0|4
14210248|M|44|164|5|1.0|1|1|0|0.0|0|5.0|3|1|0|-1|30.0|0|0|0|1|1|0|0|0
28112065|M|27|175|1|-1.0|1|-1|0|1.0|0|5.0|0|1|1|0|-1.0|1|1|1|0|0|1|1|1
11594180|M|33|165|3|-1.0|1|-1|0|-1.0|0|5.0|1|1|1|0|23.0|3|1|0|0|0|0|0|4
1247131|M|40|163|2|0.0|1|-1|0|-1.0|0|5.0|3|1|-1|-1|26.0|0|0|0|1|1|1|1|0
5153808|M|32|168|2|0.0|1|-1|1|0.0|0|3.0|1|1|1|-1|28.0|1|1|0|0|0|0|0|4
48605918|M|31|160|1|0.0|1|0|0|0.0|0|3.0|3|1|0|-1|-1.0|3|1|1|0|0|0|0|4
11827209|M|32|156|2|-1.0|1|0|0|-1.0|0|5.0|0|0|1|1|20.0|1|1|0|0|0|0|0|4
14470150|M|33|165|3|0.0|1|1|0|0.0|0|5.0|3|1|1|0|26.0|0|0|0|0|0|1|1|1
5098508|M|33|158|3|0.0|1|-1|0|0.0|0|5.0|3|0|1|0|24.5|0|0|0|0|0|0|0|4
66225748|M|25|156|2|0.0|1|-1|0|0.0|0|3.0|3|1|1|0|-1.0|2|1|0|0|0|1|0|1
5115728|M|32|160|2|0.0|1|-1|0|1.0|0|5.0|1|1|1|0|26.0|0|0|0|0|0|1|1|1
2695192|M|29|161|2|0.0|1|-1|0|0.0|0|0.0|1|0|0|0|24.0|0|0|0|0|0|0|0|3
2033355|M|29|156|3|0.0|1|-1|0|0.0|0|5.0|3|0|1|1|22.0|4|0|-1|0|0|0|1|2
4379673|M|31|168|2|-1.0|1|-1|0|-1.0|0|5.0|1|-1|1|1|28.5|3|0|0|0|0|0|0|4
26229179|M|26|160|3|0.0|0|1|1|0.0|0|0.0|1|-1|1|-1|-1.0|1|-1|-1|0|0|0|0|3
5037911|M|40|150|2|0.0|1|-1|0|0.0|1|2.0|1|1|0|0|24.0|1|1|0|0|0|1|1|1
39440996|M|28|168|3|0.0|0|-1|0|-1.0|0|5.0|1|0|1|0|24.5|1|0|1|0|0|0|0|4
4536752|M|27|166|2|-1.0|1|0|0|0.0|0|3.0|-1|1|-1|-1|27.5|0|0|0|0|0|0|0|3
16401152|M|34|155|1|0.0|1|-1|0|-1.0|0|5.0|1|1|1|1|20.0|0|0|0|0|0|0|0|4
3859646|M|30|160|3|0.0|1|-1|0|1.0|0|2.0|3|1|1|0|26.0|3|0|0|0|0|0|0|4
3555037|M|32|168|3|-1.0|1|-1|0|1.0|0|5.0|3|1|1|0|34.5|2|1|0|0|0|1|1|1
4673657|M|33|160|2|0.0|1|-1|0|-1.0|0|3.0|3|-1|1|0|21.0|3|1|1|0|0|0|0|4
3230599|M|29|172|2|-1.0|1|-1|0|0.0|0|5.0|1|0|1|0|-1.0|1|1|0|0|0|1|1|1
15397098|M|33|156|1|-1.0|1|-1|0|-1.0|1|5.0|3|1|0|-1|-1.0|3|0|0|1|0|1|1|1
1435087|M|28|155|2|-1.0|1|-1|0|0.0|0|5.0|1|1|0|0|22.5|4|0|-1|0|0|1|0|2
2349366|M|34|157|5|0.0|1|-1|0|0.0|0|0.0|0|0|0|0|25.5|2|1|0|0|0|0|0|3
16497676|M|32|165|3|2.0|1|1|0|0.0|0|3.0|3|1|0|-1|25.0|4|0|-1|0|0|1|1|2
29658040|M|28|168|2|-1.0|1|-1|0|-1.0|1|5.0|3|0|1|0|27.0|1|-1|-1|0|0|0|0|2
31088925|M|27|158|2|0.0|1|0|0|-1.0|0|5.0|0|0|1|1|22.5|1|-1|-1|0|0|0|1|2
55122675|M|31|156|2|0.0|1|-1|1|-1.0|0|5.0|3|1|1|1|21.5|4|0|-1|0|0|0|0|2
2157211|M|30|165|2|0.0|1|-1|0|1.0|0|0.0|0|0|0|0|27.5|3|0|-1|0|0|0|0|3
35587051|M|29|160|2|0.0|1|0|0|-1.0|0|3.0|0|0|0|0|22.5|3|1|0|0|0|1|0|1
4678649|M|40|164|2|-1.0|1|1|0|1.0|1|5.0|0|1|1|0|30.0|0|0|0|1|1|1|1|0
14081237|M|28|158|3|0.0|1|-1|0|0.0|0|5.0|1|-1|1|-1|24.5|3|0|0|0|0|0|1|4
23777631|M|30|162|3|0.0|1|-1|0|0.0|0|2.0|1|0|1|0|25.0|0|0|0|0|0|0|0|4
17009399|M|30|166|3|0.0|0|0|0|0.0|0|3.0|3|0|0|-1|-1.0|1|0|1|0|0|0|0|3
28582580|M|37|160|2|0.0|1|-1|0|1.0|0|5.0|1|1|1|1|-1.0|0|0|0|0|0|1|1|1
1768702|M|31|160|3|1.0|1|-1|0|-1.0|0|5.0|3|1|1|0|23.0|3|0|-1|0|0|0|0|2
8156127|M|38|162|1|-1.0|1|-1|0|0.0|1|3.0|1|-1|0|0|27.5|4|0|-1|1|0|1|0|1
21115791|M|28|160|3|0.0|0|0|0|0.0|0|0.0|0|0|0|0|-1.0|3|0|0|0|0|0|0|3
2071629|M|31|160|3|1.0|0|-1|0|0.0|0||0|0|1|0|40.0|4|0|-1|0|0|0|0|3
17369251|M|31|161|5|-1.0|1|-1|0|0.0|1|2.0|3|0|0|-1|23.5|0|0|0|0|0|0|0|1
2605825|M|31|163|2|-1.0|1|-1|0|0.0|0|5.0|1|1|0|0|26.0|1|0|-1|0|0|0|0|2
2896801|M|32|167|3|-1.0|0|-1|0|0.0|0|5.0|0|1|1|0|-1.0|1|-1|1|0|0|0|0|4
13389024|M|28|170|2|1.0|1|-1|0|1.0|0|5.0|1|0|1|1|-1.0|0|0|0|0|0|0|1|4
1902022|M|36|158|2|-1.0|1|-1|0|0.0|0|0.0|0|0|0|0|26.0|0|0|0|1|0|0|0|3
39443078|M|28|165|2|0.0|1|0|0|0.0|1|5.0|3|0|1|1|49.0|3|0|-1|0|0|1|1|1
3679131|M|33|156|6|-1.0|1|0|0|0.0|0|0.0|0|0|0|0|25.0|3|1|0|0|0|0|0|3
12937645|M|41|160|2|-1.0|1|-1|0|1.0|0|2.0|3|-1|0|0|32.5|1|0|-1|1|0|0|0|0
13072633|M|32|158|3|1.0|1|-1|1|0.0|0|2.0|0|0|0|0|23.0|3|-1|-1|1|1|0|0|0
11790226|M|33|160|2|0.0|1|-1|0|-1.0|0|5.0|1|0|1|0|24.5|1|1|0|0|0|0|0|4
12861088|M|29|160|3|-1.0|0|0|0|0.0|0|5.0|1|0|1|-1|-1.0|2|-1|1|0|0|0|0|3
12401287|M|28|160|2|-1.0|1|-1|0|0.0|0|5.0|1|0|1|0|25.0|3|1|0|0|0|0|1|4
16079957|M|26|163|2|0.0|1|-1|0|0.0|1|2.0|3|0|1|1|24.0|1|1|0|0|0|0|0|1
7360787|M|26|165|1|-1.0|1|-1|0|0.0|0|0.0|1|1|-1|0|25.0|0|0|0|0|0|0|0|3
22804668|M|29|160|3|1.0|1|-1|1|-1.0|0|5.0|1|1|1|0|24.5|1|0|-1|0|0|1|1|1
17019797|M|28|160|2|-1.0|1|-1|0|0.0|0|3.0|1|1|1|1|-1.0|1|0|1|0|0|0|0|4
31929704|M|27|165|2|0.0|0|-1|0|0.0|0|5.0|1|0|1|-1|27.5|1|-1|-1|0|0|1|1|2
5410933|M|28|161|3|-1.0|1|-1|0|0.0|1|3.0|1|1|-1|-1|24.5|3|1|0|0|0|0|0|1
12312365|M|44|158|2|-1.0|1|-1|0|0.0|0|5.0|3|1|0|0|26.0|3|1|1|1|1|0|1|0
83172982|M|21|160|3|-1.0|1|-1|0|0.0|1|5.0|3|0|1|1|-1.0|3|1|0|0|0|0|0|1
24742830|M|30|155|2|1.0|1|1|1|-1.0|0|3.0|3|1|1|1|-1.0|4|0|-1|0|0|0|1|2
16433375|M|33|164|5|0.0|1|0|0|0.0|0|0.0|0|0|0|0|-1.0|3|1|1|0|0|0|1|3
3108445|M|32|160|4|0.0|1|0|0|1.0|0|0.0|0|0|0|0|25.0|0|0|0|0|0|0|0|3
32323995|M|29|156|3|0.0|1|0|0|0.0|0|0.0|3|0|1|0|-1.0|1|1|1|0|0|0|0|4
27300420|M|29|160|3|0.0|1|-1|0|0.0|0|5.0|3|0|0|0|24.5|2|1|0|0|0|0|0|4
17991057|M|29|160|1|-1.0|1|-1|0|0.0|0|5.0|3|1|0|1|-1.0|3|1|0|0|0|0|0|4
15522299|M|27|160|2|1.0|1|1|1|0.0|0|2.0|3|1|0|-1|24.0|0|0|0|0|0|0|0|4
23061024|M|42|155|1|0.0|0|0|0|-1.0|0|5.0|1|0|0|0|22.5|3|-1|-1|1|0|0|0|2
19866535|M|31|168|3|-1.0|1|-1|1|1.0|0|5.0|3|0|1|1|35.0|2|-1|1|0|0|0|0|4
15396032|M|27|160|1|0.0|1|-1|0|0.0|0|3.0|1|0|1|1|25.0|1|0|-1|0|0|0|0|2
3027997|M|30|158|2|-1.0|1|0|0|0.0|0|0.0|0|0|0|0|-1.0|0|0|0|1|0|0|0|3
3082373|M|32|170|2|-1.0|1|-1|0|0.0|0|3.0|0|0|1|-1|30.0|3|1|1|0|0|0|0|4
12811720|M|28|160|2|0.0|1|-1|0|-1.0|0|5.0|3|1|1|-1|22.0|0|0|0|0|0|1|0|1
18924969|M|31|160|3|0.0|1|-1|0|-1.0|0|5.0|3|1|1|1|22.5|3|1|0|0|0|0|0|4
35319434|M|26|167|1|0.0|1|1|0|0.0|0|5.0|0|0|1|-1|-1.0|3|1|1|0|0|0|0|4
19562072|M|32|165|3|0.0|1|-1|0|0.0|0|5.0|1|-1|1|1|-1.0|0|0|0|0|0|0|0|4
5029989|M|38|163|3|-1.0|1|-1|1|0.0|0|5.0|3|1|0|1|26.0|2|0|1|1|1|0|0|0
1361748|M|30|168|3|0.0|1|-1|0|0.0|0|0.0|0|0|0|0|25.5|3|1|0|0|0|0|0|3
81045955|M|25|160|2|0.0|1|0|0|0.0|0|3.0|3|1|1|0|-1.0|2|1|0|0|0|0|0|4
13179160|M|31|165|1|-1.0|1|-1|0|0.0|0|3.0|3|0|1|1|24.5|2|0|0|0|0|1|0|1
34858761|M|27|150|3|0.0|1|0|0|1.0|0|5.0|3|0|1|0|-1.0|2|1|0|0|0|0|0|4
12921607|M|29|150|1|0.0|1|-1|0|0.0|0|3.0|1|-1|1|1|22.5|1|0|0|0|0|0|0|4
2107071|M|28|163|2|-1.0|1|-1|0|0.0|0|0.0|3|0|0|-1|26.5|3|-1|1|0|0|0|0|3
38399171|M|24|172|3|0.0|1|-1|1|-1.0|1|5.0|3|1|1|-1|26.5|1|0|1|0|0|1|0|1
21220512|M|31|163|2|-1.0|0|-1|0|0.0|0|2.0|3|0|0|0|25.0|1|1|1|0|0|1|0|1
41077554|M|25|155|1|-1.0|0|-1|1|0.0|0|5.0|1|0|1|1|22.0|1|0|0|0|0|0|0|4
27358095|M|27|160|2|-1.0|1|-1|0|0.0|0|3.0|3|-1|1|-1|25.0|2|-1|1|0|0|1|0|1
4472201|M|29|167|2|-1.0|1|-1|0|-1.0|0|5.0|3|0|1|0|25.0|1|0|0|0|0|0|0|4
13195704|M|32|155|1|0.0|1|-1|0|1.0|0|2.0|3|0|1|1|-1.0|0|0|0|0|0|0|0|4
36755979|M|26|155|1|0.0|1|-1|0|-1.0|0|3.0|3|0|1|-1|21.0|3|0|-1|0|0|0|0|2
36017179|M|27|167|2|-1.0|1|0|0|1.0|0|5.0|3|-1|1|0|30.0|3|0|1|0|0|0|1|4
9218202|M|34|163|3|0.0|1|-1|1|0.0|0|5.0|1|1|1|0|32.5|0|0|0|1|0|1|0|1
18253610|M|33|165|2|0.0|1|-1|0|0.0|0|2.0|1|0|0|0|25.0|3|-1|1|0|0|0|0|3
1895703|M|28|165|2|-1.0|1|-1|0|0.0|0|0.0|0|0|0|0|27.5|3|1|0|0|0|0|0|3
28329250|M|23|162|1|-1.0|1|-1|0|0.0|0|3.0|0|0|0|0|24.0|3|-1|-1|0|0|0|0|2
4535405|M|31|160|3|0.0|1|-1|0|0.0|0|5.0|3|1|1|0|25.0|3|0|0|0|0|1|0|1
29914956|M|25|150|1|-1.0|1|-1|0|0.0|0|3.0|1|1|1|1|25.0|1|0|0|0|0|0|0|4
73754629|M|21|155|1|-1.0|1|-1|0|0.0|0|3.0|3|0|1|1|-1.0|0|0|0|0|0|0|0|4
1165378|M|36|162|5|0.0|1|0|0|0.0|0|0.0|0|0|0|0|23.5|0|0|0|0|0|0|0|3
13669476|M|32|160|3|-1.0|0|-1|0|0.0|0|5.0|3|1|1|0|26.0|2|0|0|0|0|1|0|1
13417900|M|27|161|2|-1.0|1|-1|0|-1.0|0|5.0|3|0|0|0|23.5|3|0|0|0|0|0|1|4
13488062|M|31|160|1|0.0|1|-1|0|0.0|0|5.0|1|1|0|0|25.0|2|1|1|0|0|1|0|1
99569552|M|32|158|2|0.0|1|-1|0|0.0|0|3.0|1|0|0|0|23.0|0|0|0|1|1|1|0|0
71659572|M|33|165|2|0.0|1|-1|0|1.0|0|3.0|3|0|1|0|27.5|3|1|0|1|1|0|1|0
5100361|M|30|160|3|-1.0|1|-1|0|1.0|0|5.0|1|-1|1|0|29.0|3|1|0|0|0|0|0|4
33357208|M|27|170|2|-1.0|1|-1|0|-1.0|1|5.0|1|1|-1|0|25.0|1|0|0|0|0|0|1|1
4258418|M|32|168|2|-1.0|1|-1|0|0.0|1|5.0|1|-1|0|-1|28.5|3|-1|1|0|0|0|0|1
28779758|M|35|160|3|-1.0|1|0|1|-1.0|0|0.0|0|0|0|0|-1.0|2|-1|1|1|1|0|1|0
30260386|M|25|165|2|0.0|0|0|0|0.0|0|3.0|3|0|1|0|82.5|1|1|1|0|0|0|0|4
1317863|M|30|169|2|1.0|1|-1|0|0.0|0|0.0|0|0|0|0|27.5|0|0|0|0|0|0|0|3
1829303|M|30|165|3|-1.0|1|-1|0|0.0|0|3.0|1|1|1|-1|32.5|3|0|0|0|0|0|0|4
37000365|M|36|164|5|0.0|1|-1|1|0.0|0|0.0|0|0|0|0|-1.0|3|1|1|0|0|0|0|3
2249331|M|29|160|3|0.0|1|1|0|1.0|0|5.0|1|1|1|1|25.0|1|0|-1|0|0|0|0|2
16594144|M|30|160|2|0.0|1|-1|0|-1.0|0|2.0|1|0|0|-1|22.5|3|0|0|1|1|0|0|0
11581874|M|29|167|3|-1.0|1|-1|0|0.0|0|5.0|1|1|0|0|30.0|3|1|0|0|0|1|1|1
15248633|M|39|166|2|1.0|1|-1|0|0.0|1|5.0|1|0|0|0|25.0|4|0|-1|0|0|1|1|1
16516182|M|31|166|3|1.0|0|0|0|0.0|0|0.0|0|0|0|0|-1.0|3|1|1|0|0|0|0|3
16709881|M|28|160|3|0.0|1|0|1|0.0|0|5.0|3|1|1|-1|24.0|2|1|0|0|0|0|0|4
4022501|M|41|165|2|-1.0|1|0|1|0.0|0|5.0|1|0|0|0|26.0|1|0|-1|1|1|1|1|0
8016802|M|30|163|3|-1.0|1|0|0|0.0|0|0.0|0|0|0|0|27.5|3|1|0|0|0|0|0|3
12136174|M|29|160|3|-1.0|1|-1|0|0.0|0|5.0|1|1|0|0|-1.0|3|0|1|0|0|0|0|4
4868673|M|30|165|3|0.0|1|-1|0|1.0|1|5.0|1|0|1|0|28.5|1|1|0|0|0|1|1|1
77873669|M|29|165|2|1.0|1|-1|1|-1.0|1|5.0|1|0|1|1|26.0|3|1|1|0|0|0|1|1
4776838|M|37|162|2|-1.0|1|-1|0|0.0|0|2.0|1|-1|1|0|25.0|1|0|0|0|0|0|1|4
1631693|M|33|163|2|-1.0|1|-1|0|1.0|0|0.0|0|0|0|0|33.0|3|1|0|1|1|0|0|0
49852743|M|25|167|2|0.0|1|-1|0|-1.0|1|5.0|1|-1|1|-1|21.5|1|0|0|0|0|1|0|1
14813426|M|30|160|1|-1.0|1|-1|0|-1.0|0|5.0|3|0|1|1|25.5|2|0|0|0|0|0|0|4
1170873|M|33|162|3|1.0|1|-1|0|0.0|0|5.0|1|0|0|0|25.0|4|0|-1|0|0|0|0|2
33089544|M|25|165|3|1.0|1|-1|0|-1.0|0|5.0|3|1|0|0|21.0|3|-1|1|0|0|0|0|4
16489851|M|30|162|1|-1.0|0|0|0|1.0|0|5.0|1|0|1|0|30.0|1|1|0|0|0|0|0|4
27005647|M|26|162|2|-1.0|1|0|0|0.0|0|5.0|3|1|0|-1|-1.0|1|0|1|0|0|0|0|4
15430316|M|29|165|2|0.0|1|-1|0|0.0|0|5.0|1|0|0|-1|26.0|0|0|0|0|0|1|1|1
4075957|M|39|165|2|-1.0|1|0|0|0.0|0|5.0|-1|0|1|-1|25.0|3|0|0|0|0|0|0|4
12150252|M|35|155|2|0.0|1|-1|0|-1.0|0|5.0|1|1|0|0|23.0|4|0|-1|0|0|0|0|2
12425725|M|31|165|4|-1.0|1|1|0|0.0|0|3.0|3|0|1|-1|27.5|2|1|0|0|0|0|1|4
103465215|M|18|165|1|0.0|1|-1|0|-1.0|0|5.0|1|0|1|0|25.0|2|1|0|0|0|0|0|4
37863599|M|26|160|1|-1.0|1|-1|0|0.0|0|5.0|1|1|1|0|24.0|1|1|0|0|0|1|1|1
17245113|M|28|164|1|-1.0|1|-1|0|-1.0|1|3.0|3|-1|1|0|24.5|2|0|0|0|0|1|0|1
1103619|M|36|160|3|-1.0|0|-1|0|0.0|0|0.0|0|0|0|0|-1.0|3|1|1|0|0|0|0|3
19306682|M|32|168|2|0.0|1|-1|0|-1.0|0|2.0|1|1|1|0|29.0|3|1|0|0|0|1|1|1
22359414|M|33|160|1|0.0|0|-1|0|1.0|0|5.0|3|1|0|0|27.5|3|1|0|0|0|0|1|4
5188426|M|34|172|3|2.0|1|1|1|-1.0|1|5.0|3|1|1|0|29.0|0|0|0|0|0|0|1|1
5259498|M|32|165|3|1.0|0|1|0|0.0|0|5.0|1|0|1|-1|25.5|0|0|0|0|0|0|1|4
22696409|M|32|160|2|0.0|1|-1|1|-1.0|0|5.0|1|-1|0|0|25.0|3|-1|1|1|1|0|0|0
