id|gender|age|where|height|edu|marriage|salary|nation|job|car|house|look|body|face|hair|weight|smoke|drink|child|parent|bmi
16101499|M|0.0|0,0,0|-1.0|2|0,0|0|1|人力资源/行政/后勤|NA|NA|NA|0|NA|5|0.0|3|1|1|1|0.0
2483129|M|2.0|0,0,0|-1.0|2|0,0|0|1|金融/证券/投资/保险|-1|0|0,0|0|0|5|0.0|1|-1|0|NA|0.0
7568533|M|0.0|0,0,0|-1.0|3|0,0|-1|0|NA|NA|NA|NA|NA|NA|NA|2.0|NA|NA|NA|NA|2.0
2225853|M|0.0|0,0,0|-1.0|2|0,0|0|1|销售|1|0|NA|-1|0|2|0.0|3|1|1|1|0.0
3325078|M|-1.0|0,0,0|1.0|3|0,0|0|1|公关/商务|-1|0|1,0|2|0|3|2.0|1|1|1|-1|2.0
32621657|M|-1.0|0,0,0|1.0|2|0,0|0|1|销售|-1|0|1,1|NA|NA|3||1|0|1|0|-1.0
5272428|M|2.0|0,0,0|2.0|2|0,0|0|1|其他|-1|0|0,0|0|NA|3|2.0|1|0|0|0|2.0
15008193|M|0.0|0,0,0|2.0|3|0,0|0|1|化工|-1|0|0,1|0|0|2|2.0|3|-1|1|0|2.0
29023364|M|0.0|0,0,0|-1.0|1|0,0|-1|0|其他|-1|0|0,0|-1|0|5|2.0|1|-1|0|NA|2.0
11897646|M|-1.0|0,0,0|-1.0|2|0,0|0|0|销售|-1|0|NA|NA|NA|NA|0.0|1|0|1|0|0.0
20652473|M|0.0|0,0,0|1.0|2|0,0|0|1|医疗/护理|-1|0|1,0|0|NA|5|2.0|1|1|1|0|2.0
11191004|M|0.0|0,0,0|2.0|2|0,0|-1|1|自由职业者|-1|0|1,1|0|NA|5|2.0|3|-1|1|0|0.0
14520917|M|1.0|0,0,0|2.0|5|0,0|1|0|其他|-1|0|0,0|-1|0|3|2.0|3|0|1|0|2.0
17993202|M|1.0|0,0,0|0.0|2|0,0|-1|1|人力资源/行政/后勤|-1|0|1,0|0|NA|5|2.0|3|1|1|1|2.0
15469241|M|1.0|0,0,0|2.0|3|0,0|1|1|私营业主|-1|1|1,1|-1|0|5||-5|-1|0|0|-1.0
20646840|M|0.0|0,0,0|1.0|2|0,0|-1|1|餐饮/旅游|-1|1|0,0|1|0|5||-4|-1|-1|-1|-1.0
17349512|M|2.0|1,0,1|-1.0|2|1,1|0|1|NA|NA|NA|NA|1|NA|3||1|1|-1|1|-1.0
19432105|M|1.0|0,0,0|2.0|3|0,0|0|1|财会/审计/统计|-1|0|1,0|-1|0|2|1.0|1|1|1|0|1.0
5052969|M|2.0|0,0,0|0.0|3|1,0|-1|0|技工|NA|0|0,1|-1|0|5|2.0|1|0|0|0|2.0
9559998|M|2.0|0,0,0|2.0|3|1,0|0|1|私营业主|NA|1|NA|-1|0|5|0.0|1|0|NA|-1|0.0
37803057|M|1.0|0,0,0|-1.0|2|1,0|-1|1|自由职业者|-1|0|0,0|0|0|3|2.0|-1|1|1|1|2.0
42152906|M|-1.0|0,0,0|1.0|3|0,0|-1|1|在校学生|NA|0|0,0|0|NA|3|2.0|3|1|-1|-1|2.0
2199657|M|1.0|0,0,0|2.0|2|0,0|1|1|其他|-1|0|1,1|-1|0|NA|1.0|NA|NA|1|NA|1.0
1142940|M|1.0|0,0,0|-1.0|3|0,0|0|0|其他|-1|0|NA|NA|NA|NA||NA|NA|NA|NA|-1.0
28163524|M|-1.0|0,0,0|-1.0|2|0,0|0|0|人力资源/行政/后勤|-1|0|0,1|1|NA|3||3|1|0|1|-1.0
20641802|M|0.0|0,0,0|-1.0|2|0,0|-1|1|NA|-1|0|NA|NA|0|5||3|1|1|0|-1.0
21305513|M|-1.0|0,0,0|-1.0|2|0,0|-1|1|普通服务行业|-1|0|0,0|-1|0|5|-1.0|3|0|1|1|-1.0
14955577|M|1.0|0,0,0|-1.0|2|0,0|-1|1|教育/培训|NA|NA|NA|NA|NA|NA|-1.0|1|0|NA|NA|-1.0
12798251|M|2.0|0,0,0|2.0|2|0,0|1|1|NA|-1|0|0,1|-1|0|3|0.0|NA|NA|NA|0|0.0
74871873|M|-1.0|0,0,0|-1.0|2|0,0|0|1|咨询/顾问|-1|0|1,1|-1|0|5|2.0|1|1|0|0|2.0
26796147|M|0.0|0,0,0|-1.0|3|0,0|-1|0|NA|1|0|0,0|0|NA|3|0.0|3|1|NA|-1|0.0
88070128|M|2.0|0,0,0|-1.0|2|1,0|0|1|财会/审计/统计|-1|1|1,0|0|0|3|1.0|3|0|1|0|1.0
12936306|M|2.0|0,0,0|1.0|3|0,0|2|0|教育/培训|1|1|0,1|NA|0|5||3|1|1|NA|-1.0
13909329|M|0.0|0,0,0|2.0|2|0,0|0|1|计算机/互联网/IT|-1|0|0,0|0|1|3|2.0|1|1|1|0|2.0
24953544|M|0.0|0,0,0|-1.0|3|0,0|0|1|咨询/顾问|NA|NA|0,1|0|NA|5||1|-1|0|-1|-1.0
3542991|M|2.0|0,0,0|-1.0|2|0,0|1|1|财会/审计/统计|-1|1|NA|0|0|3|0.0|1|1|1|0|0.0
20445567|M|-1.0|0,0,0|2.0|2|0,0|-1|1|在校学生|-1|0|0,0|0|0|5|2.0|1|0|1|0|2.0
28388435|M|0.0|0,0,0|1.0|2|1,1|1|1|金融/证券/投资/保险|-1|0|1,0|0|0|3|2.0|1|1|0|0|2.0
3229417|M|2.0|0,0,0|0.0|2|0,0|-1|1|咨询/顾问|NA|NA|0,1|0|0|5|2.0|3|-1|1|0|2.0
28010476|M|-1.0|0,0,0|-1.0|1|0,0|-1|1|医疗/护理|-1|0|1,0|0|NA|3|1.0|3|0|1|1|1.0
5208375|M|0.0|0,0,0|2.0|2|0,0|-1|1|医疗/护理|1|0|NA|-1|0|5|0.0|1|0|1|0|0.0
2340367|M|-1.0|0,0,0|0.0|2|0,0|0|1|文学/传媒/影视|-1|0|1,1|1|0|5||1|0|1|1|-1.0
14762912|M|1.0|0,0,0|2.0|3|0,0|-1|1|NA|-1|NA|1,0|0|NA|5|1.0|3|NA|1|0|1.0
13416704|M|1.0|0,0,0|2.0|3|0,0|2|1|销售|1|1|1,1|-1|NA|5|2.0|3|1|0|0|2.0
33581442|M|-1.0|0,0,0|1.0|2|0,0|-1|1|保健/美容|-1|0|0,0|0|1|3|1.0|1|1|1|1|1.0
16115678|M|2.0|0,0,0|-1.0|1|0,0|0|1|销售|-1|0|0,0|0|0|3|0.0|1|1|-1|0|0.0
1395003|M|0.0|0,0,0|1.0|3|0,0|0|1|房地产/装修/物业|-1|0|NA|0|0|5|1.0|3|0|0|0|1.0
19231880|M|0.0|0,0,0|0.0|3|0,0|0|1|人力资源/行政/后勤|-1|1|0,0|1|0|5|1.0|3|1|1|0|1.0
54533753|M|-1.0|0,0,0|-1.0|1|0,0|0|0|NA|NA|NA|NA|NA|NA|NA||3|1|0|0|-1.0
1314001|M|0.0|0,0,0|2.0|3|0,0|0|1|教育/培训|1|0|0,0|0|NA|5|2.0|3|1|1|0|2.0
3274901|M|-1.0|0,0,0|2.0|1|0,0|0|1|销售|-1|0|NA|0|0|3|2.0|-1|0|1|NA|2.0
62073803|M|-1.0|0,0,0|2.0|3|0,0|0|1|人力资源/行政/后勤|-1|NA|NA|NA|NA|2||1|1|1|1|-1.0
5087381|M|0.0|0,0,0|-1.0|2|0,0|-1|0|质控/安检|-1|0|0,0|1|0|5|0.0|1|0|1|0|0.0
3546249|M|-1.0|0,0,0|-1.0|2|0,0|-1|1|财会/审计/统计|-1|0|0,0|0|0|5|0.0|3|1|1|0|0.0
4087668|M|0.0|0,0,0|-1.0|2|0,0|-1|1|客户服务/技术支持|NA|NA|NA|0|NA|NA||NA|NA|NA|NA|-1.0
5338627|M|2.0|0,0,0|-1.0|3|0,0|-1|0|其他|-1|0|NA|0|NA|3|2.0|3|1|-1|0|2.0
32779012|M|-1.0|0,0,0|-1.0|2|0,0|-1|0|NA|NA|NA|NA|NA|NA|NA||NA|NA|NA|NA|-1.0
5132143|M|1.0|0,0,0|2.0|5|0,0|0|1|市场拓展|-1|0|NA|-1|1|5|2.0|3|-1|1|-1|2.0
16345589|M|0.0|0,0,0|-1.0|3|0,0|-1|1|医疗/护理|NA|NA|0,1|0|0|5|1.0|3|1|1|NA|1.0
2021627|M|0.0|0,0,0|1.0|3|0,0|0|1|其他|NA|0|NA|0|NA|NA|2.0|NA|NA|NA|NA|2.0
22569821|M|-1.0|0,0,0|1.0|1|0,0|0|1|医疗/护理|-1|0|1,1|1|0|5||3|0|1|1|-1.0
13815130|M|-1.0|0,0,0|-1.0|2|0,0|-1|1|财会/审计/统计|-1|0|0,0|0|0|3|1.0|1|-1|0|0|1.0
20088632|M|1.0|0,0,0|0.0|1|0,0|-1|1|销售|-1|0|1,0|0|0|5|1.0|3|1|1|1|1.0
12741539|M|0.0|0,0,0|1.0|1|0,0|0|0|房地产/装修/物业|NA|NA|NA|NA|NA|NA|0.0|1|NA|NA|NA|0.0
21636948|M|0.0|0,0,0|-1.0|3|0,0|0|1|教育/培训|NA|NA|1,0|-1|0|5|0.0|3|1|0|NA|0.0
16025495|M|-1.0|0,0,0|-1.0|1|0,0|-1|1|其他|-1|0|0,0|0|0|5|-1.0|3|1|0|0|-1.0
19708866|M|-1.0|0,0,0|-1.0|3|0,0|0|1|公务员/国家干部|-1|0|0,0|NA|0|3|0.0|3|1|1|-1|0.0
5010635|M|-1.0|0,0,0|2.0|2|0,0|-1|1|在校学生|-1|0|NA|0|0|5|2.0|NA|0|0|0|-1.0
13625898|M|0.0|0,0,0|-1.0|3|0,0|-1|1|教育/培训|NA|NA|1,0|-1|0|5|0.0|NA|NA|NA|0|0.0
20740679|M|0.0|0,0,0|0.0|2|0,0|-1|1|财会/审计/统计|NA|0|0,1|0|0|3|1.0|1|1|1|1|1.0
15473696|M|2.0|0,0,0|-1.0|2|1,1|-1|1|公务员/国家干部|NA|1|NA|0|NA|5|1.0|NA|0|NA|1|1.0
4043559|M|0.0|0,0,0|1.0|2|0,0|0|1|财会/审计/统计|-1|0|1,1|-1|0|5|0.0|1|1|1|1|0.0
14532234|M|2.0|0,0,0|-1.0|1|0,0|-1|1|销售|-1|1|0,0|0|0|5|0.0|1|-1|1|0|0.0
2002702|M|1.0|0,0,0|2.0|3|0,0|0|1|人力资源/行政/后勤|-1|0|NA|0|NA|NA|1.0|NA|NA|NA|NA|1.0
11903069|M|0.0|0,0,0|-1.0|3|0,0|0|1|教育/培训|1|0|1,0|0|0|2|0.0|3|1|1|-1|0.0
71124464|M|-1.0|0,0,0|1.0|2|0,0|0|1|其他|1|0|0,0|-1|0|2|0.0|-1|-1|1|-1|0.0
17543398|M|0.0|0,0,0|-1.0|2|0,0|0|1|高级管理|NA|NA|0,0|NA|NA|NA|0.0|NA|NA|NA|NA|0.0
19510965|M|1.0|0,0,0|-1.0|2|0,0|0|1|计算机/互联网/IT|-1|0|0,0|-1|0|3|0.0|1|0|1|1|0.0
13499254|M|-1.0|0,0,0|-1.0|2|0,0|-1|1|其他|NA|0|0,1|0|NA|5|-1.0|3|1|NA|1|0.0
16383960|M|2.0|0,0,0|1.0|3|1,0|-1|0|文学/传媒/影视|NA|1|NA|NA|NA|NA||NA|NA|NA|NA|-1.0
2044206|M|2.0|0,0,0|-1.0|2|0,0|-1|1|公务员/国家干部|-1|1|NA|-1|0|5|-1.0|1|1|NA|NA|-1.0
33024583|M|-1.0|0,0,0|2.0|2|0,0|-1|0|文学/传媒/影视|-1|0|NA|0|NA|2||1|1|1|1|-1.0
3023871|M|0.0|0,0,0|1.0|2|0,0|-1|1|在校学生|-1|0|0,0|0|0|3|0.0|1|1|1|1|0.0
60357018|M|-1.0|0,0,0|2.0|2|0,0|0|1|人力资源/行政/后勤|NA|0|0,0|-1|0|5|2.0|1|1|1|-1|2.0
1307514|M|2.0|0,0,0|0.0|2|0,0|0|1|其他|-1|0|NA||NA|NA|0.0|NA|NA|NA|NA|0.0
16515237|M|-1.0|0,0,0|-1.0|1|0,0|0|1|采购/贸易|NA|NA|1,0|NA|NA|NA||NA|NA|NA|0|-1.0
13814557|M|2.0|0,0,0|2.0|3|0,0|0|1|金融/证券/投资/保险|NA|NA|1,1|-1|NA|5|0.0|1|1|1|NA|0.0
4090408|M|0.0|0,0,0|-1.0|3|0,0|-1|1|教育/培训|-1|0|NA|-1|0|5|-1.0|3|0|1|0|-1.0
5134025|M|2.0|0,0,0|-1.0|2|1,0|-1|1|NA|NA|NA|NA|NA|NA|NA|0.0|NA|NA|NA|NA|0.0
11657214|M|0.0|0,0,0|0.0|3|0,0|1|1|金融/证券/投资/保险|1|1|NA|1|0|5|2.0|3|0|1|0|2.0
45971125|M|-1.0|0,0,0|-1.0|1|0,0|0|1|其他|-1|0|0,0|0|NA|5|0.0|3|1|0|0|0.0
36304900|M|-1.0|0,0,0|2.0|2|1,0|-1|1|NA|-1|0|0,0|0|0|5|2.0|NA|-1|1|0|2.0
3743880|M|0.0|0,0,0|1.0|2|0,0|0|1|人力资源/行政/后勤|-1|0|0,0|0|0|5|1.0|3|1|1|0|1.0
32927979|M|-1.0|0,0,0|0.0|3|0,0|1|1|设计/创意|-1|0|0,0|0|0|3|1.0|3|1|1|-1|1.0
2648381|M|2.0|0,0,0|-1.0|3|0,0|-1|1|人力资源/行政/后勤|-1|0|0,0|0|NA|3|0.0|3|1|1|0|0.0
16792646|M|2.0|0,0,0|2.0|2|0,0|0|1|文学/传媒/影视|-1|0|1,0|0|0|3|2.0|NA|NA|0|0|2.0
32238521|M|-1.0|0,0,0|2.0|2|0,0|0|0|教育/培训|-1|0|0,0|1|0|5||3|1|1|1|-1.0
4049444|M|-1.0|0,0,0|0.0|2|0,0|-1|1|其他|-1|0|0,1|0|NA|NA|1.0|NA|NA|NA|NA|1.0
2569510|M|1.0|0,0,0|2.0|2|1,0|0|1|私营业主|-1|0|1,1|0|0|3|2.0|NA|1|0|-1|2.0
12506576|M|1.0|0,0,0|1.0|3|0,0|-1|0|公务员/国家干部|-1|1|1,1|0|0|5|1.0|1|1|1|0|1.0
26882381|M|-1.0|0,0,0|2.0|3|0,0|0|1|财会/审计/统计|-1|0|0,0|0|0|3||3|-1|1|0|-1.0
19822539|M|-1.0|0,0,0|-1.0|2|0,0|-1|1|医疗/护理|-1|0|0,0|0|0|5||3|0|0|0|-1.0
3164893|M|-1.0|0,0,0|2.0|2|0,0|-1|1|人力资源/行政/后勤|-1|0|0,0|-1|1|5|2.0|1|1|1|NA|-1.0
11748463|M|0.0|0,0,0|0.0|3|0,0|-1|0|教育/培训|NA|0|NA|-1|0|5|0.0|1|1|1|NA|0.0
11396946|M|0.0|0,0,0|2.0|3|0,0|0|1|化工|-1|0|NA|0|NA|5|1.0|3|0|1|0|1.0
19255726|M|0.0|0,0,0|1.0|2|0,0|-1|1|生物/制药/医疗器械|-1|0|0,0|0|0|5|1.0|1|1|1|0|1.0
7937599|M|2.0|0,0,0|-1.0|2|1,1|0|1|教育/培训|-1|1|NA|1|0|3|1.0|1|1|-1|0|1.0
18959140|M|0.0|0,0,0|2.0|2|0,0|-1|1|客户服务/技术支持|-1|0|NA|-1|NA|NA|2.0|3|1|1|0|2.0
2782533|M|2.0|0,0,0|-1.0|3|0,0|0|1|财会/审计/统计|-1|0|1,0|0|0|3|1.0|1|NA|NA|NA|1.0
29321745|M|1.0|0,0,0|-1.0|1|0,0|0|1|采购/贸易|NA|0|0,1|NA|NA|NA|0.0|1|-1|1|0|0.0
2171496|M|1.0|0,0,0|1.0|5|0,0|0|1|人力资源/行政/后勤|-1|0|NA|-1|0|5|0.0|3|0|-1|-1|0.0
18271417|M|-1.0|0,0,0|-1.0|1|0,0|0|1|高级管理|-1|0|0,0|0|0|3|1.0|1|0|1|1|1.0
5314540|M|0.0|0,0,0|-1.0|2|0,0|0|1|高级管理|-1|0|NA|0|1|5|1.0|1|0|1|1|1.0
17720945|M|2.0|0,0,0|-1.0|3|1,0|0|1|技工|-1|0|0,0|-1|0|3|0.0|3|1|1|1|0.0
3018332|M|2.0|0,0,0|1.0|2|0,0|0|1|市场拓展|-1|0|NA|0|0|5|2.0|3|0|1|0|2.0
48309473|M|-1.0|0,0,0|-1.0|2|0,0|-1|1|财会/审计/统计|NA|0|0,0|0|0|5|0.0|1|1|1|1|0.0
1560889|M|2.0|0,0,0|2.0|2|0,0|0|1|财会/审计/统计|-1|0|NA|0|NA|5|1.0|1|1|1|1|1.0
5192910|M|0.0|0,0,0|1.0|3|0,0|0|1|其他|-1|0|1,1|0|0|3|2.0|3|0|1|-1|2.0
2476155|M|-1.0|0,0,0|1.0|3|0,0|0|1|教育/培训|-1|0|0,0|1|0|5|1.0|3|0|1|0|1.0
20262414|M|0.0|0,0,0|2.0|2|0,0|0|1|房地产/装修/物业|-1|0|1,1|0|0|3|1.0|1|-1|1|1|1.0
12257783|M|1.0|0,0,0|0.0|2|0,0|0|1|销售|-1|0|0,1|-1|0|2|0.0|1|1|1|0|0.0
12298797|M|-1.0|0,0,0|1.0|1|0,0|0|1|金融/证券/投资/保险|-1|0|0,0|0|0|3|1.0|3|0|0|1|1.0
89979751|M|-1.0|0,0,0|-1.0|3|0,0|0|1|在校学生|NA|NA|0,1|0|0|5|0.0|3|1|1|0|0.0
42780732|M|-1.0|0,0,0|1.0|3|0,0|-1|0|教育/培训|NA|NA|NA|NA|NA|NA||NA|NA|NA|NA|-1.0
35853343|M|-1.0|0,0,0|2.0|3|0,0|0|1|设计/创意|NA|NA|NA|-1|0|NA|1.0|1|0|1|-1|1.0
13183625|M|-1.0|0,0,0|-1.0|2|0,0|-1|1|财会/审计/统计|NA|0|0,0|NA|NA|NA||NA|1|NA|1|-1.0
17158604|M|0.0|0,0,0|-1.0|3|0,0|0|1|采购/贸易|NA|NA|1,0|0|0|5|0.0|1|0|1|1|0.0
21886432|M|0.0|0,0,0|2.0|3|0,0|0|0|人力资源/行政/后勤|1|0|1,1|-1|0|5|0.0|3|-1|1|0|0.0
14520233|M|2.0|0,0,0|0.0|2|1,0|-1|0|其他|-1|0|0,1|0|1|5|1.0|3|1|0|1|1.0
84183634|M|-1.0|0,0,0|-1.0|5|0,0|1|1|金融/证券/投资/保险|-1|0|0,0|0|NA|3|-1.0|3|0|0|0|0.0
31943651|M|-1.0|0,0,0|-1.0|1|0,0|0|1|人力资源/行政/后勤|-1|0|0,0|0|1|5|1.0|3|0|1|1|1.0
10280175|M|1.0|0,0,0|-1.0|2|0,0|0|1|财会/审计/统计|-1|0|NA|0|0|5|2.0|3|1|NA|NA|2.0
3486129|M|0.0|0,0,0|-1.0|3|0,0|0|1|人力资源/行政/后勤|-1|0|0,0|0|0|3|2.0|3|0|1|1|2.0
31667683|M|-1.0|0,0,0|2.0|3|0,0|-1|1|在校学生|NA|0|0,1|-1|NA|5|2.0|3|-1|1|0|-1.0
25841153|M|0.0|0,0,0|1.0|1|0,0|-1|0|销售|-1|0|1,0|0|0|5|0.0|3|1|1|0|0.0
15223053|M|2.0|0,0,0|-1.0|2|0,0|0|1|销售|-1|1|1,1|1|1|3|0.0|1|0|1|0|0.0
4415019|M|1.0|0,0,0|-1.0|2|0,0|0|1|仓储/物流|-1|0|NA|-1|NA|2|-1.0|3|1|0|0|-1.0
1819554|M|2.0|0,0,0|-1.0|2|0,0|-1|1|其他|-1|0|NA|0|NA|NA|0.0|NA|NA|NA|NA|0.0
12726016|M|1.0|0,0,0|1.0|3|0,0|-1|1|法律|-1|0|0,0|0|0|2|2.0|3|1|1|0|2.0
26899904|M|0.0|0,0,0|-1.0|3|0,0|0|0|NA|NA|NA|0,1|0|0|5||NA|NA|NA|NA|-1.0
33633625|M|-1.0|0,0,0|1.0|3|0,0|-1|1|教育/培训|1|1|0,0|0|0|3|0.0|1|1|1|0|0.0
34078539|M|-1.0|0,0,0|0.0|3|0,0|0|1|医疗/护理|-1|0|1,0|-1|0|5|0.0|1|0|1|0|0.0
29645787|M|-1.0|0,0,0|-1.0|2|0,0|0|1|高级管理|-1|0|0,0|1|0|5|0.0|1|0|0|0|0.0
1863899|M|1.0|0,0,0|0.0|5|0,0|-1|1|其他|-1|0|0,0|-1|0|5|0.0|3|-1|1|1|0.0
28975602|M|-1.0|0,0,0|1.0|2|0,0|0|0|财会/审计/统计|1|1|0,1|1|1|2||-1|-1|1|0|-1.0
2596981|M|0.0|0,0,0|1.0|3|0,0|1|0|高级管理|-1|0|1,0|0|1|5|0.0|-1|0|1|0|0.0
14124724|M|1.0|0,0,0|1.0|3|0,0|-1|1|财会/审计/统计|NA|NA|0,1|0|0|5|0.0|NA|-1|1|1|0.0
1156789|M|1.0|0,0,0|-1.0|3|0,0|0|1|教育/培训|-1|0|NA|1|0|5|2.0|3|1|1|0|2.0
3263917|M|0.0|0,0,0|-1.0|3|0,0|-1|1|在校学生|-1|0|1,0|0|NA|5|1.0|1|1|1|0|1.0
32100489|M|-1.0|0,0,0|-1.0|3|0,0|0|1|教育/培训|-1|0|0,0|0|0|5||3|1|1|0|-1.0
17594656|M|2.0|0,0,0|-1.0|2|0,0|-1|1|文学/传媒/影视|-1|1|1,0|1|0|5|0.0|1|-1|0|1|0.0
29620291|M|-1.0|0,0,0|2.0|3|0,0|0|1|NA|NA|NA|NA|NA|NA|NA||NA|NA|NA|NA|-1.0
2492157|M|0.0|0,0,0|2.0|3|0,0|0|1|计算机/互联网/IT|-1|0|NA|0|0|2|2.0|1|1|1|0|2.0
21992567|M|-1.0|0,0,0|-1.0|2|0,0|-1|1|设计/创意|-1|0|0,0|0|NA|3|-1.0|1|-1|1|1|-1.0
4103589|M|-1.0|0,0,0|1.0|3|0,0|-1|1|NA|-1|0|NA|0|NA|3|1.0|1|0|0|1|1.0
18314298|M|2.0|0,0,0|2.0|1|1,1|-1|1|其他|-1|0|1,1|NA|1|5|2.0|3|-1|0|1|2.0
18482043|M|0.0|0,0,0|-1.0|1|0,0|-1|1|财会/审计/统计|NA|1|0,0|0|1|3|0.0|1|-1|1|1|0.0
1789442|M|1.0|0,0,0|-1.0|3|0,0|0|1|教育/培训|-1|0|0,0|0|0|3|-1.0|1|1|1|1|-1.0
5076047|M|2.0|0,0,0|-1.0|2|1,1|0|1|财会/审计/统计|-1|0|0,0|NA|NA|NA|0.0|3|0|NA|NA|0.0
72192741|M|2.0|0,0,0|2.0|1|1,1|0|1|NA|NA|NA|1,1|-1|0|5|2.0|-1|1|0|0|2.0
13013658|M|0.0|0,0,0|1.0|2|0,0|-1|1|采购/贸易|-1|0|1,0|NA|0|5|2.0|3|1|1|0|2.0
5436435|M|1.0|0,0,0|-1.0|2|0,0|0|1|人力资源/行政/后勤|-1|0|NA|NA|NA|5|1.0|3|1|1|1|1.0
4070488|M|0.0|0,0,0|2.0|4|0,0|0|1|法律|-1|0|NA|-1|0|5|0.0|3|0|1|0|0.0
23238124|M|-1.0|0,0,0|2.0|2|0,0|0|1|人力资源/行政/后勤|-1|0|0,0|1|0|3||1|1|1|0|-1.0
3678176|M|2.0|0,0,0|1.0|1|0,0|0|1|高级管理|-1|1|0,1|1|0|5|2.0|3|1|1|-1|2.0
14318880|M|0.0|0,0,0|0.0|2|0,0|0|1|房地产/装修/物业|NA|1|1,0|-1|0|5|0.0|NA|NA|NA|NA|0.0
76410554|M|-1.0|0,0,0|0.0|2|0,0|0|1|设计/创意|-1|0|1,0|0|0|3|1.0|3|1|1|1|1.0
11857417|M|0.0|0,0,0|-1.0|5|0,0|-1|1|在校学生|NA|NA|NA|NA|NA|3|0.0|1|0|1|0|0.0
16298413|M|0.0|0,0,0|1.0|1|1,1|0|0|NA|-1|NA|NA|NA|NA|NA||1|0|NA|0|-1.0
3840042|M|1.0|0,0,0|1.0|2|0,0|0|1|人力资源/行政/后勤|-1|0|NA|0|0|5|2.0|3|1|1|0|2.0
11916338|M|2.0|0,0,0|-1.0|1|0,0|-1|1|自由职业者|-1|0|1,0|0|0|3|1.0|3|0|0|0|1.0
32259489|M|-1.0|0,0,0|2.0|3|0,0|-1|1|销售|-1|0|0,0|1|0|2||3|0|0|0|-1.0
80680396|M|2.0|0,0,0|-1.0|1|1,1|0|1|私营业主|-1|1|0,1|1|0|2|1.0|1|1|0|0|1.0
1140273|M|0.0|0,0,0|0.0|2|0,0|-1|0|教育/培训|-1|0|NA|NA|NA|NA|1.0|NA|NA|NA|NA|1.0
11744005|M|-1.0|0,0,0|1.0|2|0,0|-1|1|餐饮/旅游|-1|0|0,0|1|0|3|2.0|1|-1|1|-1|2.0
15964102|M|2.0|0,0,0|-1.0|2|1,1|0|1|教育/培训|-1|1|1,1|0|0|5|2.0|1|0|-1|0|2.0
3529712|M|-1.0|0,0,0|2.0|2|0,0|0|1|设计/创意|-1|0|0,0|-1|1|2|2.0|3|0|0|0|2.0
48057172|M|-1.0|0,0,0|-1.0|2|0,0|-1|0|销售|-1|0|0,0|0|0|5|0.0|3|0|1|0|0.0
1710795|M|2.0|0,0,0|0.0|2|0,0|0|1|其他|NA|NA|0,1|NA|0|2|1.0|NA|NA|NA|NA|1.0
4229613|M|2.0|1,0,1|1.0|2|1,0|-1|1|NA|-1|0|NA|0|0|5|2.0|NA|NA|1|0|2.0
1432857|M|0.0|0,0,0|2.0|2|0,0|-1|0|私营业主|1|1|NA|0|NA|NA|1.0|NA|0|1|0|1.0
4913903|M|0.0|0,0,0|-1.0|2|0,0|0|1|采购/贸易|-1|0|NA|1|0|5|0.0|3|0|1|0|0.0
3044855|M|1.0|0,0,0|-1.0|3|0,0|-1|0|采购/贸易|-1|0|NA|1|0|0|2.0|3|1|1|0|2.0
3632586|M|1.0|0,0,0|2.0|3|0,0|0|1|教育/培训|-1|0|1,0|0|0|5|0.0|1|1|NA|NA|0.0
3683094|M|1.0|0,0,0|-1.0|2|0,0|-1|1|其他|-1|0|NA|0|NA|NA|1.0|NA|NA|NA|NA|1.0
2332526|M|-1.0|0,0,0|0.0|3|0,0|-1|1|NA|NA|NA|NA|NA|NA|5|1.0|NA|NA|NA|NA|1.0
7353776|M|0.0|0,0,0|-1.0|3|0,0|0|1|医疗/护理|-1|0|NA|-1|0|3|0.0|1|1|1|1|0.0
22543124|M|-1.0|0,0,0|2.0|1|0,0|-1|1|NA|NA|0|1,1|NA|NA|5||NA|NA|1|1|-1.0
16404193|M|0.0|0,0,0|-1.0|3|0,0|0|1|教育/培训|1|1|0,0|1|0|5|1.0|1|0|NA|NA|1.0
2853909|M|2.0|0,0,0|0.0|3|1,1|0|1|医疗/护理|-1|1|NA|-1|1|5|1.0|3|0|-1|0|1.0
1940368|M|-1.0|0,0,0|-1.0|2|0,0|-1|1|其他|-1|0|NA|0|NA|NA|0.0|NA|NA|NA|NA|0.0
17461777|M|-1.0|0,0,0|-1.0|2|0,0|0|0|NA|-1|NA|0,0|NA|NA|3||1|-1|1|NA|-1.0
18457858|M|2.0|0,0,0|1.0|3|1,1|0|1|人力资源/行政/后勤|1|1|1,0|0|1|5|2.0|1|1|1|-1|2.0
18772336|M|1.0|0,0,0|-1.0|2|0,0|0|1|设计/创意|-1|0|1,0|0|0|5|0.0|NA|1|1|-1|0.0
18217908|M|1.0|0,0,0|0.0|2|1,0|-1|0|客户服务/技术支持|-1|0|0,0|-1|NA|5|0.0|3|1|0|0|0.0
12197718|M|1.0|0,0,0|-1.0|3|0,0|0|1|教育/培训|-1|0|0,1|0|0|2|0.0|3|1|1|-1|0.0
2974925|M|-1.0|0,0,0|-1.0|2|0,0|0|1|市场拓展|-1|0|0,0|-1|0|3|-1.0|1|NA|1|1|-1.0
28759334|M|-1.0|0,0,0|-1.0|1|0,0|-1|1|普通服务行业|-1|0|0,0|-1|0|5|1.0|1|-1|0|1|1.0
14210248|M|2.0|0,0,0|1.0|5|1,1|1|1|NA|1|NA|NA|NA|0|5|2.0|3|1|NA|-1|2.0
