id|gender|age|height|edu|salary|nation|car|house|body|face|hair|smoke|drink|child|parent|bmi|where2|where0|where1|marriage0|marriage1|look0|look1
18924969|M|31|160|3|0|1|-1|0|-1|0|5|3|1|1|1|22.5|3|1|0|0|0|0|0
35319434|M|26|167|1|0|1|1|0|0|0|5|0|0|1|-1|-1.0|3|1|1|0|0|0|0
19562072|M|32|165|3|0|1|-1|0|0|0|5|1|-1|1|1|-1.0|0|0|0|0|0|0|0
5029989|M|38|163|3|-1|1|-1|1|0|0|5|3|1|0|1|26.0|2|0|1|1|1|0|0
1361748|M|30|168|3|0|1|-1|0|0|0|0|0|0|0|0|25.5|3|1|0|0|0|0|0
81045955|M|25|160|2|0|1|0|0|0|0|3|3|1|1|0|-1.0|2|1|0|0|0|0|0
13179160|M|31|165|1|-1|1|-1|0|0|0|3|3|0|1|1|24.5|2|0|0|0|0|1|0
34858761|M|27|150|3|0|1|0|0|1|0|5|3|0|1|0|-1.0|2|1|0|0|0|0|0
12921607|M|29|150|1|0|1|-1|0|0|0|3|1|-1|1|1|22.5|1|0|0|0|0|0|0
2107071|M|28|163|2|-1|1|-1|0|0|0|0|3|0|0|-1|26.5|3|-1|1|0|0|0|0
38399171|M|24|172|3|0|1|-1|1|-1|1|5|3|1|1|-1|26.5|1|0|1|0|0|1|0
21220512|M|31|163|2|-1|0|-1|0|0|0|2|3|0|0|0|25.0|1|1|1|0|0|1|0
41077554|M|25|155|1|-1|0|-1|1|0|0|5|1|0|1|1|22.0|1|0|0|0|0|0|0
27358095|M|27|160|2|-1|1|-1|0|0|0|3|3|-1|1|-1|25.0|2|-1|1|0|0|1|0
4472201|M|29|167|2|-1|1|-1|0|-1|0|5|3|0|1|0|25.0|1|0|0|0|0|0|0
13195704|M|32|155|1|0|1|-1|0|1|0|2|3|0|1|1|-1.0|0|0|0|0|0|0|0
36755979|M|26|155|1|0|1|-1|0|-1|0|3|3|0|1|-1|21.0|3|0|-1|0|0|0|0
36017179|M|27|167|2|-1|1|0|0|1|0|5|3|-1|1|0|30.0|3|0|1|0|0|0|1
9218202|M|34|163|3|0|1|-1|1|0|0|5|1|1|1|0|32.5|0|0|0|1|0|1|0
18253610|M|33|165|2|0|1|-1|0|0|0|2|1|0|0|0|25.0|3|-1|1|0|0|0|0
1895703|M|28|165|2|-1|1|-1|0|0|0|0|0|0|0|0|27.5|3|1|0|0|0|0|0
28329250|M|23|162|1|-1|1|-1|0|0|0|3|0|0|0|0|24.0|3|-1|-1|0|0|0|0
4535405|M|31|160|3|0|1|-1|0|0|0|5|3|1|1|0|25.0|3|0|0|0|0|1|0
29914956|M|25|150|1|-1|1|-1|0|0|0|3|1|1|1|1|25.0|1|0|0|0|0|0|0
73754629|M|21|155|1|-1|1|-1|0|0|0|3|3|0|1|1|-1.0|0|0|0|0|0|0|0
1165378|M|36|162|5|0|1|0|0|0|0|0|0|0|0|0|23.5|0|0|0|0|0|0|0
13669476|M|32|160|3|-1|0|-1|0|0|0|5|3|1|1|0|26.0|2|0|0|0|0|1|0
13417900|M|27|161|2|-1|1|-1|0|-1|0|5|3|0|0|0|23.5|3|0|0|0|0|0|1
13488062|M|31|160|1|0|1|-1|0|0|0|5|1|1|0|0|25.0|2|1|1|0|0|1|0
99569552|M|32|158|2|0|1|-1|0|0|0|3|1|0|0|0|23.0|0|0|0|1|1|1|0
71659572|M|33|165|2|0|1|-1|0|1|0|3|3|0|1|0|27.5|3|1|0|1|1|0|1
5100361|M|30|160|3|-1|1|-1|0|1|0|5|1|-1|1|0|29.0|3|1|0|0|0|0|0
33357208|M|27|170|2|-1|1|-1|0|-1|1|5|1|1|-1|0|25.0|1|0|0|0|0|0|1
4258418|M|32|168|2|-1|1|-1|0|0|1|5|1|-1|0|-1|28.5|3|-1|1|0|0|0|0
28779758|M|35|160|3|-1|1|0|1|-1|0|0|0|0|0|0|-1.0|2|-1|1|1|1|0|1
30260386|M|25|165|2|0|0|0|0|0|0|3|3|0|1|0|82.5|1|1|1|0|0|0|0
1317863|M|30|169|2|1|1|-1|0|0|0|0|0|0|0|0|27.5|0|0|0|0|0|0|0
1829303|M|30|165|3|-1|1|-1|0|0|0|3|1|1|1|-1|32.5|3|0|0|0|0|0|0
37000365|M|36|164|5|0|1|-1|1|0|0|0|0|0|0|0|-1.0|3|1|1|0|0|0|0
2249331|M|29|160|3|0|1|1|0|1|0|5|1|1|1|1|25.0|1|0|-1|0|0|0|0
16594144|M|30|160|2|0|1|-1|0|-1|0|2|1|0|0|-1|22.5|3|0|0|1|1|0|0
11581874|M|29|167|3|-1|1|-1|0|0|0|5|1|1|0|0|30.0|3|1|0|0|0|1|1
15248633|M|39|166|2|1|1|-1|0|0|1|5|1|0|0|0|25.0|4|0|-1|0|0|1|1
16516182|M|31|166|3|1|0|0|0|0|0|0|0|0|0|0|-1.0|3|1|1|0|0|0|0
16709881|M|28|160|3|0|1|0|1|0|0|5|3|1|1|-1|24.0|2|1|0|0|0|0|0
4022501|M|41|165|2|-1|1|0|1|0|0|5|1|0|0|0|26.0|1|0|-1|1|1|1|1
8016802|M|30|163|3|-1|1|0|0|0|0|0|0|0|0|0|27.5|3|1|0|0|0|0|0
12136174|M|29|160|3|-1|1|-1|0|0|0|5|1|1|0|0|-1.0|3|0|1|0|0|0|0
4868673|M|30|165|3|0|1|-1|0|1|1|5|1|0|1|0|28.5|1|1|0|0|0|1|1
77873669|M|29|165|2|1|1|-1|1|-1|1|5|1|0|1|1|26.0|3|1|1|0|0|0|1
4776838|M|37|162|2|-1|1|-1|0|0|0|2|1|-1|1|0|25.0|1|0|0|0|0|0|1
1631693|M|33|163|2|-1|1|-1|0|1|0|0|0|0|0|0|33.0|3|1|0|1|1|0|0
49852743|M|25|167|2|0|1|-1|0|-1|1|5|1|-1|1|-1|21.5|1|0|0|0|0|1|0
14813426|M|30|160|1|-1|1|-1|0|-1|0|5|3|0|1|1|25.5|2|0|0|0|0|0|0
1170873|M|33|162|3|1|1|-1|0|0|0|5|1|0|0|0|25.0|4|0|-1|0|0|0|0
33089544|M|25|165|3|1|1|-1|0|-1|0|5|3|1|0|0|21.0|3|-1|1|0|0|0|0
16489851|M|30|162|1|-1|0|0|0|1|0|5|1|0|1|0|30.0|1|1|0|0|0|0|0
27005647|M|26|162|2|-1|1|0|0|0|0|5|3|1|0|-1|-1.0|1|0|1|0|0|0|0
15430316|M|29|165|2|0|1|-1|0|0|0|5|1|0|0|-1|26.0|0|0|0|0|0|1|1
4075957|M|39|165|2|-1|1|0|0|0|0|5|-1|0|1|-1|25.0|3|0|0|0|0|0|0
12150252|M|35|155|2|0|1|-1|0|-1|0|5|1|1|0|0|23.0|4|0|-1|0|0|0|0
12425725|M|31|165|4|-1|1|1|0|0|0|3|3|0|1|-1|27.5|2|1|0|0|0|0|1
103465215|M|18|165|1|0|1|-1|0|-1|0|5|1|0|1|0|25.0|2|1|0|0|0|0|0
37863599|M|26|160|1|-1|1|-1|0|0|0|5|1|1|1|0|24.0|1|1|0|0|0|1|1
17245113|M|28|164|1|-1|1|-1|0|-1|1|3|3|-1|1|0|24.5|2|0|0|0|0|1|0
1103619|M|36|160|3|-1|0|-1|0|0|0|0|0|0|0|0|-1.0|3|1|1|0|0|0|0
19306682|M|32|168|2|0|1|-1|0|-1|0|2|1|1|1|0|29.0|3|1|0|0|0|1|1
22359414|M|33|160|1|0|0|-1|0|1|0|5|3|1|0|0|27.5|3|1|0|0|0|0|1
5188426|M|34|172|3|2|1|1|1|-1|1|5|3|1|1|0|29.0|0|0|0|0|0|0|1
5259498|M|32|165|3|1|0|1|0|0|0|5|1|0|1|-1|25.5|0|0|0|0|0|0|1
22696409|M|32|160|2|0|1|-1|1|-1|0|5|1|-1|0|0|25.0|3|-1|1|1|1|0|0
9419327|M|26|163|2|-1|1|-1|0|0|0|5|-2|0|0|0|22.5|0|0|0|0|0|0|0
14426653|M|29|168|2|-1|1|-1|0|0|0|5|3|0|1|-1|27.5|3|1|0|0|0|0|1
5212161|M|32|164|2|-1|1|-1|0|-1|0|5|3|1|1|1|24.0|3|1|1|0|0|0|0
22003930|M|30|161|3|-1|1|-1|0|0|0|2|0|1|1|1|-1.0|3|0|1|0|0|0|0
19260684|M|31|153|2|0|1|-1|0|0|0|3|1|1|1|1|21.0|2|0|0|0|0|0|0
20687955|M|27|162|2|1|1|-1|0|0|1|3|3|0|1|0|-1.0|0|0|0|0|0|0|0
10086668|M|35|160|3|0|1|-1|0|1|0|2|1|1|1|1|25.0|3|1|1|0|0|0|0
2003758|M|30|152|2|-1|1|-1|0|0|0|0|0|0|0|0|22.5|3|1|0|0|0|0|0
38922544|M|24|170|3|-1|1|-1|0|0|0|3|1|1|0|0|27.5|1|0|1|0|0|1|1
13072533|M|38|170|3|1|0|0|1|-1|1|5|1|-1|1|0|29.5|1|0|0|0|0|1|1
22365837|M|32|155|5|2|1|-1|0|1|0|2|3|0|1|0|25.0|0|0|0|0|0|0|1
8227447|M|30|165|3|0|1|-1|0|-1|1|5|3|1|1|-1|24.0|0|0|0|0|0|1|1
31315044|M|28|160|1|0|1|-1|0|0|0|5|1|-1|1|0|24.0|4|0|-1|0|0|1|0
13421059|M|48|166|5|0|1|-1|1|-1|0|2|3|1|-1|0|-1.0|3|0|0|1|1|1|0
14933633|M|27|156|2|-1|1|-1|0|0|0|0|0|0|0|0|27.0|2|1|0|0|0|0|0
35871822|M|29|162|2|0|1|0|0|0|0|3|0|1|1|1|22.5|3|1|0|0|0|0|0
2195280|M|33|160|2|0|1|0|0|0|0|0|0|0|0|0|25.5|0|0|0|0|0|0|0
14122384|M|37|163|3|1|1|0|1|-1|0|5|1|1|0|0|23.5|3|1|1|0|0|1|1
17753743|M|30|158|2|1|1|-1|0|0|0|2|-1|0|1|-1|22.5|4|0|-1|1|0|0|0
31083079|M|39|165|2|0|1|0|0|0|0|5|3|1|-1|0|27.0|1|-1|1|1|0|0|0
49152009|M|20|160|1|0|1|-1|1|0|0|5|3|0|-1|-1|25.0|3|0|-1|0|0|0|1
20639596|M|26|165|1|0|0|-1|0|0|0|2|3|0|1|0|24.5|1|0|-1|0|0|1|1
41471361|M|29|162|2|-1|1|-1|0|0|1|3|1|0|1|0|26.5|3|1|1|0|0|0|0
20260807|M|28|160|2|0|1|-1|0|0|0|3|3|0|1|0|25.5|3|1|0|0|0|0|0
28557983|M|25|163|1|0|0|0|0|0|0|5|3|1|1|-1|24.0|3|1|0|0|0|1|0
3285549|M|33|166|3|0|1|-1|0|0|0|5|3|1|0|0|28.0|3|1|1|0|0|0|0
5216358|M|30|160|3|0|1|-1|0|0|0|5|1|1|1|-1|24.5|3|0|0|0|0|0|0
13221795|M|33|160|2|-1|1|-1|0|-1|0|5|-4|-1|0|1|22.5|3|-1|1|1|0|1|0
21191729|M|27|160|3|2|1|-1|0|-1|0|3|1|0|1|1|23.5|0|0|0|0|0|0|0
4046203|M|30|162|1|-1|1|-1|0|0|0|5|1|-1|0|0|24.0|3|1|0|0|0|0|0
4472848|M|29|160|2|-1|1|-1|0|1|0|5|1|1|1|0|25.0|3|0|0|0|0|0|0
28185431|M|26|162|1|-1|0|0|0|0|0|0|0|0|0|0|-1.0|2|1|0|0|0|0|0
2435114|M|29|160|2|-1|1|-1|1|0|0|5|0|0|1|0|21.5|3|-1|1|0|0|0|0
4754814|M|29|161|3|0|1|-1|0|-1|0|5|3|-1|1|0|23.5|1|0|-1|0|0|1|1
4512778|M|31|165|2|-1|1|-1|0|1|0|5|1|1|1|0|-1.0|0|0|0|1|0|0|0
52800888|M|24|162|3|0|0|0|0|0|0|3|-1|0|0|1|27.5|3|1|1|0|0|0|1
4187776|M|30|165|2|0|1|-1|0|0|0|5|3|1|1|0|25.5|0|0|0|0|0|0|0
11895812|M|40|159|2|-1|1|-1|1|0|0|5|3|1|0|1|24.0|1|0|0|1|1|1|0
45695615|M|35|160|1|0|0|-1|1|0|0|5|3|1|0|0|26.5|3|1|0|1|0|1|0
18277610|M|25|158|2|0|0|-1|0|0|0|5|1|0|0|0|21.5|3|1|1|0|0|0|0
5061496|M|33|160|2|0|1|1|1|0|0|5|1|-1|1|0|26.0|3|0|1|0|0|0|0
15042604|M|30|160|3|0|1|-1|0|0|0|5|3|1|1|1|23.0|0|0|0|0|0|0|0
14308760|M|39|160|1|0|1|0|0|0|0|3|0|0|0|-1|24.0|1|0|0|1|0|0|1
31252161|M|29|160|3|0|1|-1|0|-1|0|3|3|1|1|1|23.5|1|0|0|0|0|1|0
16488847|M|32|160|3|0|1|-1|0|0|0|2|3|1|1|0|24.0|0|0|0|0|0|1|0
2322758|M|33|161|3|1|1|-1|1|0|0|0|0|0|0|0|26.0|3|-1|-1|0|0|0|0
2755864|M|29|176|2|-1|1|-1|0|0|0|3|3|1|0|0|20.666666666666668|1|1|0|0|0|0|0
13808968|M|29|158|3|0|0|0|0|0|1|其它|3|1|0|0|-1.0|4|0|-1|0|0|1|0
3188507|M|29|167|3|0|1|-1|0|1|0|0|3|0|1|0|-1.0|3|1|0|0|0|0|0
16473225|M|31|158|2|-1|0|0|1|-1|0|2|1|0|0|0|22.5|1|-1|-1|0|0|0|0
108262343|M|20|164|2|-1|1|-1|0|-1|0|5|3|1|1|0|22.5|1|-1|-1|0|0|1|0
12990526|M|29|177|2|0|1|0|0|0|0|5|1|0|0|-1|18.333333333333332|0|0|0|0|0|0|0
1490456|M|34|163|3|1|1|-1|1|0|0|0|0|0|1|0|26.5|0|0|0|0|0|0|0
32239585|M|28|165|3|1|1|1|1|1|0|2|-4|-1|1|-1|-1.0|3|0|1|0|0|1|0
32213522|M|31|155|3|0|1|-1|0|-1|0|5|1|0|1|0|-1.0|3|1|0|1|0|0|0
22371707|M|32|164|2|-1|1|-1|0|0|1|3|1|1|1|0|29.0|1|0|1|1|1|1|0
9066338|M|39|157|2|1|1|-1|1|-1|0|5|3|1|1|1|23.0|4|0|-1|0|0|1|0
2606365|M|32|158|3|0|1|-1|0|0|0|0|0|0|0|0|27.5|0|0|0|0|0|0|0
12621394|M|29|161|5|1|1|-1|0|0|0|5|1|1|0|-1|21.0|0|0|0|0|0|0|0
2410671|M|32|167|3|0|1|-1|0|0|1|5|0|0|0|0|30.0|3|-1|1|0|0|0|1
11750248|M|32|160|3|0|1|-1|0|1|0|5|3|-1|1|1|27.5|1|0|0|0|0|0|1
52267075|M|24|163|3|1|1|-1|0|-1|0|2|3|1|1|-1|21.0|0|0|0|0|0|1|1
47677410|M|23|158|1|0|1|-1|0|0|0|3|1|0|1|0|24.0|0|0|0|0|0|0|0
1723639|M|36|160|2|0|1|-1|0|1|0|0|0|0|0|0|30.0|1|0|-1|0|0|0|0
27814271|M|26|162|1|0|1|-1|0|-1|0|5|3|1|0|0|22.0|1|0|-1|0|0|0|0
32486328|M|31|163|2|-1|1|0|0|-1|0|5|0|0|0|0|22.5|3|0|0|0|0|1|0
31430315|M|24|171|1|-1|1|-1|0|0|0|3|1|1|0|0|27.5|1|0|1|0|0|0|0
4690605|M|29|168|3|1|1|-1|0|1|0|5|-4|1|1|0|32.5|3|0|0|0|0|0|1
2951687|M|28|162|2|0|1|-1|0|-1|0|0|0|0|0|0|22.0|0|0|0|0|0|0|0
33183108|M|21|153|1|1|1|-1|0|-1|0|5|1|1|1|1|33.5|1|1|0|0|0|1|0
18931918|M|34|163|3|0|1|-1|0|0|0|5|1|1|0|0|24.0|3|1|0|1|0|1|0
1720808|M|27|163|3|0|0|-1|0|1|0|3|3|0|1|0|29.5|0|0|0|0|0|0|0
2052566|M|31|168|3|0|1|-1|0|-1|1|5|3|-1|1|0|26.0|0|0|0|0|0|0|1
38042363|M|30|160|1|0|0|-1|0|0|0|5|3|1|1|0|24.5|0|0|0|0|0|0|1
56474055|M|27|160|2|-1|1|-1|1|0|0|3|0|0|1|-1|24.5|2|-1|1|0|0|0|0
19736610|M|31|168|2|-1|1|-1|0|0|0|0|1|0|1|0|-1.0|3|1|0|1|0|0|0
21154309|M|32|158|2|-1|0|0|0|0|0|0|0|0|0|0|-1.0|2|1|1|0|0|0|0
15012927|M|27|160|2|0|1|-1|0|1|0|5|1|-1|1|1|30.0|3|0|-1|0|0|0|0
12493486|M|29|160|2|0|1|-1|0|-1|0|3|1|1|0|0|21.5|4|0|-1|0|0|0|0
2953179|M|30|170|2|0|1|-1|0|-1|0|5|0|1|1|-1|24.0|3|0|0|0|0|0|0
2003539|M|32|160|3|-1|1|-1|0|-1|0|5|1|1|1|0|23.0|0|0|0|0|0|1|0
21216504|M|29|162|3|0|1|-1|0|0|0|5|1|-1|1|0|26.0|1|0|0|0|0|0|0
104346131|M|30|168|4|2|1|-1|0|1|0|5|3|1|0|-1|25.0|0|0|0|1|0|0|1
2218954|M|30|158|2|-1|1|0|0|0|0|3|1|0|0|0|24.0|2|1|0|0|0|0|0
35983271|M|36|163|3|0|1|-1|0|1|0|5|3|1|1|1|26.5|4|0|-1|0|0|1|0
1994421|M|31|163|3|0|1|-1|0|-1|0|0|0|0|0|0|23.5|3|1|1|0|0|0|0
24599631|M|33|158|3|-1|1|-1|0|-1|1|3|3|1|1|1|23.5|2|0|0|0|0|1|0
11606197|M|30|163|2|-1|1|-1|0|0|0|0|1|1|1|0|-1.0|0|0|0|0|0|0|0
48665496|M|25|170|2|-1|1|0|0|0|0|2|1|1|0|0|-1.0|1|1|0|0|0|0|0
12005160|M|38|162|1|-1|1|-1|1|0|0|5|3|0|1|1|26.5|4|0|-1|0|0|1|1
15902387|M|32|164|2|-1|1|0|0|0|0|0|3|0|1|1|-1.0|1|0|-1|0|0|0|0
30892810|M|22|164|2|0|1|-1|0|0|0|3|1|-1|1|0|26.0|1|0|0|0|0|0|0
7454524|M|34|160|2|-1|1|0|1|0|0|2|3|-1|1|0|25.0|3|0|-1|1|0|1|1
22986129|M|36|168|2|-1|1|-1|0|-1|0|5|0|0|0|0|-1.0|3|1|1|0|0|0|0
24938764|M|31|160|3|0|1|-1|1|-1|0|5|3|0|1|1|23.0|3|1|1|0|0|1|0
17579485|M|33|162|2|-1|0|0|0|0|0|0|0|0|0|0|24.0|3|0|0|0|0|0|0
4173242|M|33|165|3|0|1|-1|1|-1|0|5|3|0|1|0|24.5|2|1|0|0|0|0|1
2883675|M|38|158|2|1|1|0|0|0|0|0|0|0|0|0|-1.0|4|0|-1|0|0|0|0
2001167|M|31|161|3|0|1|0|0|-1|0|0|0|0|0|0|20.0|0|0|0|0|0|0|0
4861788|M|29|160|3|-1|1|0|0|-1|0|5|1|0|1|0|22.5|3|-1|1|0|0|0|0
13543079|M|30|160|3|-1|1|0|0|1|0|5|-1|-1|1|0|30.0|3|0|1|0|0|0|0
29719317|M|26|164|2|0|1|-1|0|0|0|5|1|0|1|1|27.0|2|1|0|0|0|0|0
4939055|M|27|161|3|0|1|-1|0|0|1|5|3|1|0|0|23.0|3|-1|-1|0|0|0|1
81808698|M|22|155|2|0|1|-1|0|1|0|2|3|0|0|1|-1.0|1|0|-1|0|0|1|0
21811022|M|27|173|3|0|1|-1|0|0|1|5|3|0|1|-1|30.0|1|-1|-1|0|0|1|0
79768928|M|24|158|3|0|0|0|0|0|0|0|0|0|0|0|-1.0|3|-1|-1|0|0|0|0
18372298|M|24|168|2|-1|1|-1|0|1|0|3|-1|0|1|0|25.0|1|1|1|0|0|0|0
1372916|M|33|174|3|1|1|1|0|-1|0|5|1|1|1|0|-1.0|0|0|0|1|1|1|0
5217237|M|27|175|3|1|1|1|0|-1|0|3|1|1|0|0|18.666666666666668|0|0|0|0|0|1|1
2020479|M|33|156|2|-1|1|-1|0|0|0|0|0|0|0|0|22.0|1|1|0|0|0|0|0
32621900|M|26|172|1|0|1|-1|0|0|1|5|3|1|1|0|28.0|1|0|0|0|0|0|0
1173671|M|39|167|2|1|1|-1|0|-1|0|5|1|0|1|0|29.0|0|0|0|1|0|0|0
4458188|M|32|154|2|0|1|-1|1|1|0|5|3|0|1|0|25.0|2|1|0|0|0|1|1
3705236|M|28|165|3|0|1|-1|0|-1|0|5|0|0|0|0|24.5|3|0|0|0|0|0|0
29747700|M|29|157|3|-1|1|-1|0|0|0|3|3|1|0|0|-1.0|1|1|0|0|0|1|0
5019450|M|27|164|2|-1|1|-1|0|0|0|0|1|1|1|0|22.5|4|0|-1|0|0|0|0
3691311|M|32|160|3|0|1|-1|0|0|0|0|0|0|0|0|25.0|3|1|0|0|0|0|0
1481191|M|51|170|3|-1|1|-1|0|-1|0|5|3|1|-1|-1|31.5|0|0|0|1|1|1|0
21699842|M|30|167|2|-1|1|0|0|0|0|5|0|0|1|-1|28.0|3|0|1|0|0|0|0
12070212|M|27|165|3|0|1|-1|0|0|0|0|3|1|0|0|-1.0|3|0|0|0|0|0|0
3189417|M|32|160|2|0|1|-1|0|-1|0|2|1|0|1|1|24.5|3|1|0|0|0|1|1
13016761|M|42|163|1|-1|0|0|0|0|1|5|3|1|0|0|27.5|1|0|-1|1|1|0|0
3258504|M|29|160|3|-1|1|-1|0|0|0|5|3|0|1|0|24.5|2|0|1|0|0|1|1
23673696|M|31|160|3|0|1|-1|0|1|0|5|3|1|1|-1|27.0|4|0|-1|0|0|0|0
2865672|M|30|160|3|-1|1|-1|0|0|0|5|1|0|1|1|25.0|1|1|0|0|0|0|0
13353365|M|31|157|2|0|1|-1|0|-1|0|5|3|0|1|1|25.5|1|1|0|0|0|0|0
2257101|M|31|168|1|-1|0|-1|0|-1|0|5|1|1|1|0|27.0|0|0|0|0|0|0|0
17344728|M|39|162|1|-1|0|0|0|0|0|0|0|0|0|0|-1.0|0|0|0|0|0|0|0
26057275|M|27|170|2|0|0|0|0|0|0|0|0|0|0|0|-1.0|3|1|0|0|0|0|0
18872754|M|30|163|2|0|1|-1|0|0|0|5|3|1|1|0|-1.0|3|1|0|0|0|1|1
4922179|M|32|160|2|-1|1|-1|0|-1|0|5|1|1|1|0|23.0|3|0|0|0|0|0|0
14725375|M|28|165|3|0|1|-1|0|-1|1|5|3|0|1|1|23.0|3|0|0|0|0|0|0
22101380|M|38|155|1|-1|0|0|0|0|0|5|0|0|0|-1|-1.0|1|1|0|0|0|0|0
2389787|M|34|157|2|0|1|0|0|-1|0|0|0|0|0|0|22.5|4|0|-1|0|0|0|0
12439217|M|34|165|3|0|1|0|0|0|0|5|3|1|1|0|-1.0|0|0|0|0|0|0|0
13591983|M|31|160|2|0|0|-1|0|0|0|5|1|-1|0|0|-1.0|0|0|0|0|0|1|1
12234329|M|38|156|1|-1|1|-1|0|1|0|5|3|0|1|1|26.5|2|1|0|1|1|0|0
25896818|M|30|160|1|0|0|-1|0|0|0|3|1|-1|1|0|-1.0|3|0|0|0|0|1|0
14016193|M|33|157|3|-1|1|-1|0|1|0|5|3|1|0|0|24.5|3|1|1|0|0|0|0
13689252|M|43|168|2|-1|1|1|1|0|1|其它|3|1|1|0|30.0|3|1|1|1|1|1|1
15070804|M|27|161|2|0|1|-1|0|1|0|2|1|0|0|0|24.5|4|0|-1|0|0|0|0
25675580|M|26|160|3|-1|1|-1|0|0|0|5|1|0|1|1|24.5|0|0|0|0|0|0|0
14214261|M|27|158|1|0|1|-1|0|0|0|3|1|0|0|0|-1.0|1|1|0|0|0|0|0
28930327|M|28|160|3|-1|1|0|0|-1|0|5|0|0|1|1|21.0|1|1|0|0|0|0|0
10814300|M|29|162|2|-1|1|-1|1|-1|0|2|1|0|1|0|21.0|1|0|-1|0|0|0|0
1724756|M|31|165|2|0|1|-1|0|-1|0|5|1|1|0|1|24.0|3|1|0|0|0|0|0
23376066|M|29|160|3|0|1|-1|0|-1|0|5|3|0|1|-1|23.5|0|0|0|0|0|0|0
3178593|M|45|157|3|0|1|-1|1|0|0|0|3|1|1|0|24.5|3|0|0|1|0|0|0
13164443|M|28|160|2|0|1|-1|0|-1|1|3|1|1|0|0|20.0|2|0|0|0|0|1|0
4179683|M|36|170|2|0|1|0|0|-1|0|5|0|0|1|-1|27.5|0|0|0|0|0|0|1
12900407|M|26|160|2|0|0|-1|0|0|0|其它|3|0|1|0|26.0|1|0|-1|1|1|0|0
21679047|M|36|168|2|0|1|-1|0|0|0|2|3|1|1|0|25.0|3|1|0|0|0|0|1
4244327|M|34|165|3|-1|0|-1|0|0|0|5|3|1|0|0|27.0|3|-1|1|0|0|0|0
24941779|M|27|170|2|-1|1|-1|0|-1|1|5|1|0|1|1|28.5|3|1|0|0|0|1|0
20804074|M|29|162|2|-1|1|-1|0|1|0|5|3|0|1|1|36.0|3|1|0|0|0|0|0
4382454|M|31|164|3|0|1|-1|0|-1|0|5|3|1|1|0|22.5|3|1|0|0|0|0|0
1922997|M|33|155|5|-1|1|-1|0|0|0|0|0|0|0|0|24.0|3|0|0|0|0|0|0
14038379|M|32|165|3|-1|0|-1|1|-1|0|5|3|0|1|0|25.5|1|0|-1|0|0|1|0
11705728|M|32|160|2|0|1|0|0|0|0|5|0|0|0|0|27.0|0|0|0|0|0|0|0
50237251|M|29|174|3|0|1|-1|0|0|0|5|1|1|1|0|18.666666666666668|0|0|0|0|0|0|1
20446850|M|33|158|2|0|1|-1|0|0|0|2|1|1|1|0|22.5|2|1|0|0|0|0|0
2222073|M|41|162|2|-1|1|0|0|0|0|5|1|0|0|0|28.0|1|0|-1|1|1|0|0
119094536|M|24|163|1|0|1|0|0|0|0|3|3|-1|1|0|57.0|1|1|0|0|0|1|0
16424146|M|26|162|2|-1|1|-1|0|1|0|5|1|0|0|0|30.0|0|0|0|0|0|0|0
46934031|M|31|169|1|0|1|0|0|-1|0|5|0|-1|0|0|27.5|3|1|1|0|0|0|0
14586629|M|31|160|1|-1|1|-1|0|0|0|0|1|1|1|0|25.0|3|-1|-1|0|0|0|0
15787786|M|27|160|2|0|0|-1|0|0|0|5|3|1|0|0|22.5|3|-1|1|0|0|0|0
1952680|M|33|162|2|-1|1|-1|0|-1|0|5|0|0|1|1|23.0|3|1|0|0|0|0|0
1354532|M|32|160|3|0|1|-1|1|0|0|0|0|0|0|0|25.0|0|0|0|0|0|0|0
11303066|M|37|161|3|-1|1|-1|0|-1|1|2|3|0|1|0|23.0|0|0|0|0|0|1|0
3429019|M|43|160|2|0|1|-1|0|-1|0|0|3|1|-1|-1|23.5|3|1|0|1|1|0|0
1846497|M|36|162|3|-1|1|0|0|0|0|5|0|0|1|-1|22.5|0|0|0|0|0|0|0
16474239|M|30|160|2|2|1|0|0|0|0|5|3|0|1|1|22.5|4|0|-1|0|0|0|0
18269342|M|30|165|3|0|1|1|1|0|0|5|3|0|0|1|22.5|1|0|-1|0|0|0|1
20121671|M|27|157|2|0|0|-1|0|0|0|5|3|0|1|-1|24.5|0|0|0|0|0|0|0
26868952|M|24|160|2|0|1|0|0|0|1|3|1|1|0|-1|26.0|3|-1|1|0|0|0|1
30532964|M|28|163|3|-1|0|-1|1|0|0|5|1|0|1|1|25.0|3|0|0|0|0|1|0
4988058|M|31|160|3|-1|1|1|0|0|0|2|1|1|1|0|24.5|1|0|-1|0|0|1|0
13801549|M|30|158|3|0|1|0|0|1|0|5|1|0|0|0|-1.0|3|-1|-1|1|0|1|1
1073846|M|32|166|3|0|1|-1|0||0|0|0|0|0|0|23.5|4|1|0|0|0|0|0
11909614|M|31|163|2|-1|1|0|0|-1|0|5|3|1|1|0|25.0|1|1|1|0|0|0|1
25390489|M|27|160|1|0|1|0|0|0|0|5|1|0|1|0|25.0|1|1|0|0|0|0|0
15911877|M|29|165|3|0|1|0|0|0|0|0|0|0|0|0|-1.0|2|0|0|0|0|0|0
2779080|M|29|163|2|-1|0|-1|0|0|0|0|0|0|0|0|27.5|0|0|0|0|0|0|0
27651110|M|29|160|2|0|1|-1|0|1|0|2|1|0|1|1|-1.0|2|1|0|0|0|1|0
