id|gender|age|height|edu|salary|nation|car|house|body|face|hair|smoke|drink|child|parent|bmi|where0|where1|marriage0|marriage1|look0|look1|where2
17207433|F|27|160|1|0|0|-1|0|-1|0|5|3|0|0|1|22.5|0|-1|0|0|1|1|4
35276624|F|26|162|2|0|1|-1|0|0|0|3|1|0|1|0|-1.0|1|0|0|0|0|0|2
14611911|F|27|158|1|0|1|-1|0|0|0|3|1|1|1|0|25.0|0|0|0|0|1|0|0
25382840|F|29|168|3|-1|1|-1|0|0|0|2|3|1|1|0|-1.0|0|0|0|0|0|0|0
4409778|F|31|160|5|-1|1|-1|0|0|0|5|1|0|1|1|24.0|0|0|0|0|0|0|0
13724226|F|29|160|2|-1|0|0|0|0|0|0|0|0|0|0|-1.0|0|1|0|0|0|0|2
24257505|F|28|164|1|0|1|-1|0|-1|0|5|1|0|1|0|26.0|1|0|0|0|1|0|3
27657766|F|24|166|3|0|1|-1|0|-1|0|5|3|0|1|0|-1.0|0|0|0|0|1|0|1
14468898|F|28|163|7|0|0|1|1|-1|1|5|-4|0|0|0|33.5|0|-1|0|0|1|0|4
24925794|F|36|161|1|1|1|1|1|0|0|5|1|1|-1|-1|-1.0|0|0|1|1|0|0|1
19619153|F|37|158|5|0|1|1|1|-1|0|5|3|1|1|0|22.5|0|-1|0|0|1|0|1
11923619|F|32|165|5|0|1|-1|0|0|0|5|1|-1|1|0|27.0|-1|-1|0|0|0|1|3
1097116|F|39|165|3|1|1|0|0|0|0|3|3|1|1|0|-1.0|1|0|0|0|0|0|4
3308605|F|29|165|2|-1|1|1|1|-1|0|3|1|0|1|1|25.0|1|0|0|0|0|0|1
14078555|F|31|158|3|-1|1|0|0|0|0|0|0|0|0|0|25.0|0|0|0|0|0|0|0
66535058|F|27|160|3|0|1|-1|0|0|0|0|3|0|1|1|-1.0|1|0|0|0|0|0|2
86630143|F|25|156|2|0|1|-1|0|-1|0|5|1|-1|1|0|21.0|0|0|0|0|0|0|0
20072770|F|41|156|2|0|1|-1|1|0|0|3|1|1|0|0|21.5|1|0|1|0|0|0|3
74006423|F|25|156|3|0|1|-1|0|0|0|5|3|0|1|0|24.0|1|0|0|0|0|0|1
30803260|F|23|158|3|0|1|-1|0|-1|1|2|3|1|1|1|22.0|-1|1|0|0|0|0|3
16934913|F|30|163|3|1|1|0|0|-1|0|0|3|1|1|0|24.0|0|-1|0|0|0|0|4
5250958|F|26|157|2|0|0|-1|0|0|0|5|1|0|0|0|-1.0|0|-1|0|0|0|0|1
1316247|F|33|162|2|-1|1|-1|0|1|0|5|0|0|1|0|25.0|0|0|1|1|0|0|3
19839890|F|30|153|3|0|1|-1|1|1|1|3|3|1|0|0|-1.0|0|0|0|0|0|1|1
18526161|F|30|169|2|0|1|-1|0|0|0|0|3|0|0|1|-1.0|0|0|0|0|0|0|3
3199453|F|38|163|2|0|0|-1|1|2|0|3|3|1|1|0|27.5|0|0|1|0|1|0|1
13931339|F|35|160|3|-1|1|0|0|0|0|5|0|0|0|0|26.0|0|1|0|0|0|0|1
2200911|F|39|165|3|2|1|-1|1|-1|0|5|3|1|1|0|25.0|0|0|1|0|0|1|0
41208377|F|26|160|3|-1|1|0|0|0|0|3|1|0|0|0|22.5|-1|-1|0|0|0|1|1
16670567|F|40|168|2|-1|1|1|1|0|0|5|1|1|0|-1|30.0|0|1|1|1|1|1|1
14256250|F|33|160|3|-1|1|-1|0|0|0|5|3|1|1|1|25.0|0|0|0|0|0|1|1
12263769|F|36|158|1|-1|1|-1|0|-1|0|5|-4|1|1|-1|21.5|0|0|1|1|0|0|0
28220666|F|31|160|2|-1|1|0|0|0|0|0|0|0|0|0|23.5|0|0|1|0|0|0|3
17041967|F|24|160|2|0|1|-1|0|0|0|3|1|1|1|1|27.5|1|0|0|0|0|1|1
12773046|F|29|156|1|0|0|-1|1|-1|0|5|3|0|1|0|21.0|-1|-1|0|0|0|1|1
4414256|F|42|165|3|0|1|0|1|0|0|5|3|1|0|0|27.5|0|1|1|0|0|0|3
3374901|F|29|176|2|-1|1|-1|0|-1|0|0|0|0|0|0|19.333333333333332|0|0|0|0|0|0|0
79107960|F|26|168|1|0|1|0|0|0|0|0|0|0|0|0|-1.0|1|0|0|0|0|0|3
5016992|F|28|160|2|-1|1|0|0|-1|0|5|0|-1|1|1|24.0|1|1|0|0|1|0|2
25854328|F|31|158|3|0|1|-1|0|1|0|3|1|0|1|1|26.0|0|0|0|0|1|0|0
4803753|F|27|160|2|-1|1|-1|0|0|0|5|1|-1|1|1|25.0|0|-1|0|0|1|0|4
5158512|F|27|160|2|0|1|-1|0|0|0|5|3|1|1|1|24.0|0|0|0|0|1|0|0
32299131|F|27|160|2|0|1|-1|0|-1|0|2|3|1|1|0|-1.0|0|0|0|0|0|0|3
1761340|F|42|160|2|0|1|-1|0|0|0|0|0|0|0|0|27.5|1|0|1|0|0|0|3
14951423|F|37|158|2|0|0|1|0|0|0|5|3|0|0|0|-1.0|0|-1|1|1|0|1|1
4107622|F|29|160|2|-1|1|0|0|0|0|3|3|1|0|0|25.5|1|0|0|0|0|0|2
2529223|F|33|155|2|0|1|1|1|0|0|5|1|1|0|0|22.0|0|0|0|0|0|0|0
28980790|F|32|156|2|0|1|0|0|0|0|5|1|1|1|0|26.5|0|0|1|0|0|1|0
31950127|F|27|162|3|0|1|0|0|0|0|5|3|1|0|0|-1.0|1|0|0|0|0|0|3
29103731|F|24|160|2|-1|1|-1|0|0|0|3|3|1|1|1|25.0|-1|-1|0|0|0|0|1
19552312|F|30|165|5|0|1|-1|0|0|0|5|1|0|1|0|25.0|0|0|0|0|1|0|3
21965799|F|29|165|3|-1|1|-1|0|0|0|0|3|-1|0|0|29.0|-1|-1|0|0|0|0|3
25204330|F|31|170|2|-1|1|0|0|0|1|5|0|0|0|1|-1.0|1|0|0|0|1|1|3
12194063|F|33|165|2|0|1|-1|0|1|0|3|1|-1|1|-1|27.5|0|0|0|0|1|1|0
12982525|F|32|158|1|-1|1|0|0|-1|0|5|0|0|1|1|22.5|0|0|0|0|1|0|1
20096507|F|50|158|2|0|1|-1|1|0|1|5|3|1|-1|0|26.5|0|0|1|1|1|1|0
7167671|F|31|165|2|0|1|-1|0|0|0|5|3|1|1|1|27.5|0|0|0|0|1|0|3
14169495|F|32|160|3|-1|1|-1|0|0|0|3|3|1|1|1|24.5|1|0|0|0|0|0|3
1905303|F|28|156|2|0|1|-1|0|0|0|2|1|1|1|1|24.5|1|0|0|0|0|0|3
12957792|F|29|169|3|2|1|-1|1|0|1|2|3|1|1|0|28.5|1|0|1|0|0|0|2
2521152|F|27|165|2|-1|1|-1|0|0|0|0|0|0|0|0|27.5|1|0|0|0|0|0|3
11779048|F|29|165|3|0|1|-1|1|-1|0|5|1|0|0|0|25.5|0|-1|0|0|0|0|4
4660728|F|32|165|5|-1|1|-1|0|0|0|5|1|1|1|1|-1.0|-1|-1|0|0|0|0|3
16370330|F|25|163|2|-1|0|0|0|0|0|0|0|0|0|0|-1.0|0|-1|0|0|0|0|4
12388333|F|33|160|2|0|1|-1|0|0|0|3|3|0|1|0|26.5|1|0|0|0|0|0|3
70288999|F|20|160|1|-1|1|-1|0|0|0|5|3|-1|0|1|30.0|1|0|0|0|0|0|2
5316475|F|35|158|2|0|0|-1|0|0|0|3|1|1|1|0|24.5|0|0|0|0|0|0|0
13877807|F|44|160|3|0|1|0|1|0|0|5|1|1|0|0|24.0|-1|-1|1|0|0|1|3
3813639|F|30|172|2|0|1|0|0|0|0|0|0|-1|0|0|25.0|1|0|1|0|0|0|3
30703454|F|32|161|5|2|1|-1|0|0|1|3|3|0|1|0|25.0|0|0|0|0|0|0|0
11610737|F|30|161|2|-1|1|-1|0|0|0|3|1|1|1|0|25.5|0|1|0|0|0|0|1
78114448|F|27|156|2|0|1|-1|0|0|0|5|3|1|1|1|-1.0|0|-1|0|0|1|0|1
53029212|F|20|165|3|0|1|1|0|-1|0|3|3|1|0|0|26.5|1|0|0|0|0|0|3
4826850|F|35|155|2|0|1|-1|0|0|0|5|1|1|1|1|22.5|0|-1|0|0|0|0|1
75609865|F|27|160|1|1|1|-1|0|0|0|3|1|0|1|-1|27.5|1|0|1|0|0|0|2
26815453|F|27|155|2|0|1|-1|0|0|0|5|3|-1|1|0|24.0|0|0|0|0|0|0|1
14048769|F|27|170|3|-1|1|-1|0|0|0|3|3|0|1|0|29.0|1|0|0|0|0|0|3
30781785|F|24|160|2|0|0|0|0|0|0|0|0|0|0|0|-1.0|0|1|0|0|0|0|1
24410296|F|27|162|3|-1|1|-1|0|1|0|5|1|1|1|0|27.5|0|1|0|0|0|0|1
1927066|F|29|170|2|0|0|-1|0|-1|0|0|0|0|1|0|25.0|1|1|0|0|0|0|3
1801236|F|32|163|2|1|1|-1|0|-1|1|5|3|1|1|1|23.0|0|-1|0|0|1|0|3
1996290|F|31|163|3|-1|1|-1|0|-1|0|5|1|-1|1|0|23.0|1|0|0|0|1|0|3
19894451|F|31|157|3|0|1|-1|0|0|0|5|3|0|1|0|23.5|1|0|0|0|0|0|3
12357669|F|32|165|2|-1|1|-1|1|0|0|5|-1|0|0|0|25.0|1|1|1|1|0|0|3
12323520|F|29|165|2|-1|1|1|0|-1|0|2|3|0|1|0|22.5|-1|-1|0|0|0|0|1
12380648|F|35|157|3|0|1|-1|0|1|0|3|1|1|1|1|29.0|0|0|0|0|0|1|3
89133753|F|21|160|1|0|0|0|0|0|0|3|0|0|0|0|-1.0|0|-1|0|0|0|0|1
45550881|F|32|164|3|-1|1|-1|0|0|0|2|0|0|0|0|28.5|-1|1|0|0|0|0|2
19251794|F|30|158|2|0|0|0|0|0|0|0|0|0|1|0|-1.0|0|0|0|0|0|0|1
11919089|F|35|163|5|0|1|0|0|-1|0|5|0|0|0|0|23.0|-1|-1|0|0|0|0|1
2001561|F|45|168|2|-1|1|-1|1|0|0|5|3|1|0|0|27.5|-1|-1|1|1|0|0|1
18592874|F|31|160|4|1|1|-1|0|-1|0|2|3|-1|1|1|23.0|0|-1|0|0|0|1|4
5082511|F|31|162|2|0|1|1|0|0|0|5|3|1|1|0|25.0|0|0|0|0|1|0|0
26788761|F|29|163|3|0|1|-1|1|1|0|1|1|0|1|0|27.0|-1|1|0|0|1|0|2
32343608|F|27|165|1|-1|1|-1|0|1|0|5|1|1|1|1|-1.0|1|0|0|0|0|0|3
35089226|F|29|162|3|0|1|0|0|-1|0|3|1|0|1|0|-1.0|0|0|0|0|0|0|0
2067913|F|28|162|3|1|1|-1|0|-1|0|5|3|1|1|1|22.0|0|0|0|0|0|0|0
41094130|F|24|167|1|0|1|-1|0|0|1|3|3|1|1|0|27.5|1|0|0|0|0|0|3
13609636|F|31|162|1|0|1|0|0|-1|0|5|1|-1|-1|0|24.0|-1|-1|0|0|1|0|1
4020461|F|35|165|3|0|1|-1|0|1|0|5|3|1|1|0|30.0|0|-1|0|0|1|0|3
2397796|F|35|155|3|-1|0|-1|0|1|0|5|1|0|1|0|24.0|0|0|0|0|0|0|2
3412699|F|37|170|3|-1|1|-1|0|0|0|0|3|1|1|-1|22.5|0|-1|0|0|0|0|4
15128474|F|32|163|3|0|0|0|0|0|0|5|3|1|1|0|-1.0|-1|-1|0|0|1|0|3
23653575|F|31|160|2|1|1|1|0|0|0|3|3|-1|0|0|24.0|1|0|0|0|0|1|3
21406147|F|28|168|2|0|1|0|0|0|0|3|3|0|0|0|-1.0|0|0|0|0|1|0|0
31138442|F|31|160|3|1|1|-1|0|0|0|3|1|0|1|0|26.5|-1|-1|0|0|0|1|3
21521360|F|28|154|3|-1|1|-1|0|-1|0|3|1|1|0|-1|-1.0|0|0|0|0|0|0|0
13901781|F|27|160|1|0|1|0|0|0|0|0|1|0|0|0|27.0|0|-1|0|0|0|0|1
3646128|F|33|158|5|0|1|-1|0|0|0|0|0|0|0|0|24.0|0|0|0|0|0|0|0
28410974|F|56|160|1|0|0|0|0|0|0|0|0|0|0|0|-1.0|0|0|1|0|0|0|0
15894420|F|30|161|1|-1|1|-1|0|0|0|5|0|-1|0|1|-1.0|1|0|1|0|0|0|1
16141933|F|30|162|3|2|1|1|1|1|0|2|3|-1|1|-1|25.0|1|1|0|0|0|1|3
5338058|F|30|165|3|0|1|-1|0|0|0|5|3|1|1|0|27.0|1|0|0|0|1|0|3
4226739|F|33|173|3|0|1|-1|0|-1|0|5|1|1|0|0|29.0|1|0|0|0|0|0|3
5107414|F|39|160|2|0|1|-1|0|-1|0|5|1|0|1|0|23.0|0|-1|0|0|0|0|4
1553739|F|37|160|2|1|1|-1|0|0|1|3|0|1|1|1|24.5|0|-1|0|0|0|1|1
18857640|F|30|164|2|0|1|0|0|-1|0|5|1|0|0|0|22.0|-1|-1|0|0|0|0|3
21105538|F|31|161|3|0|1|-1|0|1|0|5|3|1|1|0|-1.0|0|1|0|0|1|0|3
18030581|F|32|160|3|0|1|-1|0|0|0|5|1|-1|1|0|25.0|1|0|0|0|1|0|3
67669193|F|28|169|3|0|1|-1|0|-1|0|3|3|1|1|0|-1.0|0|1|0|0|0|0|1
33452341|F|23|156|2|-1|0|0|0|0|0|5|3|0|0|1|23.5|0|0|0|0|0|0|0
49489306|F|30|158|1|0|0|-1|0|0|1|2|1|0|1|1|23.5|0|-1|1|1|0|1|1
2740218|F|30|165|2|0|1|-1|0|0|0|5|3|0|0|-1|25.0|0|0|0|0|0|0|0
16183672|F|31|166|3|0|1|0|0|-1|0|5|3|1|0|0|22.0|0|0|0|0|0|0|0
12587797|F|28|175|2|-1|0|0|0|0|0|3|1|1|0|0|20.666666666666668|0|0|0|0|0|0|0
23600618|F|30|160|1|1|1|-1|0|0|0|5|1|1|1|0|24.0|0|0|0|0|0|0|3
15417973|F|32|168|2|0|1|-1|0|0|0|0|1|-1|0|0|28.0|0|0|0|0|0|0|0
1461923|F|46|161|5|0|1|-1|1|0|0|0|0|0|0|0|25.5|1|1|1|1|0|0|3
11933026|F|28|165|3|1|1|-1|0|0|0|3|1|0|1|0|27.0|0|0|0|0|0|1|0
12338294|F|26|160|1|0|1|-1|0|0|0|5|1|0|1|0|25.0|0|0|0|0|1|0|0
1118060|F|31|156|2|0|1|-1|1|0|0|0|0|0|0|-1|-1.0|0|-1|0|0|0|0|1
1132688|F|42|160|3|0|1|-1|1|0|0|0|0|0|0|0|24.0|-1|1|1|0|0|0|1
18602834|F|29|160|1|0|1|-1|0|0|1|3|3|0|1|1|-1.0|0|-1|0|0|0|0|4
35882783|F|34|163|1|0|1|-1|0|-1|0|3|-1|1|0|-1|22.5|0|0|0|0|1|1|0
20316947|F|36|157|1|-1|1|0|0|0|0|5|0|1|1|0|23.0|0|0|1|0|1|0|1
2023763|F|34|161|5|0|1|1|1|-1|1|5|3|-1|1|0|23.5|0|-1|0|0|0|1|3
2694297|F|34|160|2|0|1|-1|0|0|0|0|0|0|1|0|24.0|1|0|0|0|0|0|3
1889935|F|31|155|2|-1|1|0|0|0|0|0|0|0|0|0|21.5|1|0|0|0|0|0|1
4702550|F|35|160|3|0|1|-1|1|0|0|5|1|1|1|0|-1.0|0|0|0|0|0|0|0
33472206|F|30|155|2|0|1|-1|0|-1|0|2|-1|0|0|0|-1.0|0|1|1|0|0|0|2
2138316|F|32|161|3|-1|1|-1|0|0|0|5|1|1|0|0|24.5|-1|1|0|0|0|0|3
37151606|F|41|155|1|-1|0|0|0|0|0|0|0|0|0|0|-1.0|-1|-1|1|0|0|0|1
25850034|F|28|173|2|0|1|0|0|-1|0|5|0|0|0|0|25.0|1|0|0|0|1|0|2
32529476|F|26|155|1|-1|1|-1|0|0|0|3|3|1|0|0|24.5|0|0|0|0|0|0|3
3018930|F|30|163|3|-1|0|-1|0|0|0|0|0|1|0|0|27.5|0|-1|0|0|0|0|1
47624439|F|31|160|3|0|0|-1|0|-1|0|2|3|1|0|0|23.0|0|-1|0|0|1|0|1
34264630|F|29|160|2|1|1|0|0|0|0|0|1|1|1|1|-1.0|0|-1|0|0|0|0|4
4535944|F|32|164|2|0|1|-1|1|1|0|5|1|0|1|1|-1.0|1|0|0|0|0|1|2
29883359|F|32|167|3|0|1|-1|1|-1|0|3|3|1|1|0|-1.0|-1|-1|0|0|1|0|3
29056113|F|27|163|1|0|1|-1|0|0|0|5|1|0|1|-1|24.5|0|0|0|0|1|0|0
14388308|F|31|163|2|0|0|0|0|0|0|0|0|0|0|0|24.0|0|0|0|0|0|0|3
4468840|F|28|165|3|0|1|-1|0|-1|0|5|3|1|1|-1|22.5|0|0|0|0|0|1|3
11480758|F|32|173|3|-1|1|-1|0|-1|0|3|3|1|1|0|32.5|1|0|0|0|0|0|3
15426146|F|33|154|3|-1|1|-1|1|0|0|3|3|1|1|0|24.0|-1|-1|0|0|0|0|1
3660742|F|28|162|2|-1|1|-1|1|0|0|5|3|0|1|-1|26.0|1|0|0|0|0|0|3
2521114|F|41|160|2|0|1|-1|0|-1|0|3|1|1|0|0|23.0|0|0|1|0|0|0|0
40669381|F|26|164|3|0|1|-1|0|-1|0|3|1|1|1|0|24.0|1|0|0|0|0|1|3
3647253|F|39|163|2|-1|1|-1|0|-1|0|5|1|1|0|0|26.5|0|-1|1|1|0|0|3
5429103|F|54|163|2|0|1|-1|1|1|1|2|1|1|-1|0|32.0|1|0|1|1|0|0|2
2264393|F|36|160|5|1|1|-1|0|0|0|0|0|0|0|0|24.0|0|-1|0|0|0|0|4
11578339|F|33|160|2|0|1|0|0|0|0|2|1|0|1|1|24.5|0|0|0|0|0|0|0
3023184|F|31|156|2|0|1|-1|1|0|0|3|1|0|1|0|25.0|0|0|0|0|1|1|0
14867206|F|29|160|1|0|1|-1|0|0|0|5|3|1|1|0|23.5|0|0|0|0|1|0|1
5214608|F|32|163|2|-1|1|-1|0|1|0|5|1|0|1|-1|29.0|1|0|0|0|0|0|1
4719176|F|32|161|3|0|1|-1|1|-1|0|5|1|0|1|1|25.0|1|1|0|0|0|0|3
16168215|F|32|162|3|0|1|0|0|0|0|0|3|1|0|0|-1.0|0|0|0|0|0|0|0
14984393|F|28|162|2|0|1|0|0|0|0|5|3|1|1|1|25.5|0|-1|0|0|0|0|4
36897704|F|27|160|2|0|1|-1|0|0|0|3|1|1|1|0|22.5|0|0|0|0|0|0|3
3349235|F|31|170|3|-1|1|0|0|-1|0|0|0|0|0|0|27.5|0|0|0|0|0|0|2
2107420|F|31|164|2|0|1|1|1|-1|1|3|3|1|1|0|23.0|1|0|0|0|0|1|3
14808273|F|29|157|3|0|1|-1|1|0|0|5|1|0|1|-1|22.5|0|0|0|0|0|0|0
14448006|F|28|165|3|-1|1|0|0|0|0|5|0|-1|0|0|24.5|0|0|0|0|0|1|3
7421286|F|30|165|3|0|1|-1|0|-1|0|3|1|0|1|-1|25.0|0|0|0|0|1|0|3
22807223|F|37|160|3|2|1|0|1|0|0|5|1|1|1|0|26.5|0|0|0|0|0|1|0
5295998|F|29|168|2|-1|1|-1|0|1|0|5|1|0|1|1|30.0|0|0|0|0|0|0|1
17020229|F|31|163|3|0|0|-1|0|-1|0|5|3|1|1|0|26.0|1|0|0|0|0|0|1
12236602|F|32|160|2|0|1|1|0|1|0|2|0|0|1|1|-1.0|0|0|0|0|0|0|0
24556833|F|37|170|3|1|1|-1|0|-1|0|5|1|0|1|1|24.0|0|0|0|0|0|0|0
1312872|F|34|170|3|-1|1|-1|0||0|0|0|0|0|0|29.0|-1|-1|0|0|0|0|3
20611867|F|30|171|3|0|1|-1|0|-1|0|5|3|0|1|1|26.5|1|0|0|0|1|0|3
19548506|F|28|164|2|-1|1|-1|0|0|0|5|1|-1|0|-1|23.5|0|0|0|0|0|0|0
16091103|F|26|177|2|0|1|-1|0|0|0|5|1|-1|1|0|20.0|-1|1|0|0|1|0|3
22023395|F|29|162|2|0|1|-1|0|-1|0|5|1|1|0|-1|24.5|0|-1|0|0|1|0|4
17923330|F|38|161|2|-1|1|-1|0|-1|0|5|1|1|0|0|25.0|0|0|0|0|0|0|3
12477292|F|31|160|1|0|1|-1|0|-1|0|5|3|0|1|1|25.5|0|-1|0|0|0|1|3
20758115|F|30|166|3|0|1|-1|0|-1|0|5|1|1|1|1|26.0|0|0|0|0|0|0|3
15251377|F|26|170|3|-1|1|-1|0|-1|0|5|3|0|0|0|26.5|1|1|0|0|1|0|2
15632732|F|35|155|1|-1|0|0|0|1|0|3|0|0|1|0|-1.0|0|-1|0|0|1|0|1
2935480|F|34|161|2|-1|0|-1|0|0|0|5|1|1|1|0|25.5|1|1|0|0|0|0|3
14086395|F|33|169|3|1|1|-1|0|0|0|2|1|-1|0|0|25.0|0|0|0|0|0|0|0
2039632|F|35|162|3|0|0|-1|0|1|0|0|0|0|0|0|30.0|0|0|0|0|0|0|0
23842789|F|29|167|3|0|1|-1|0|0|0|5|3|1|1|0|26.0|-1|-1|0|0|1|0|3
49377267|F|27|168|2|1|1|-1|0|-1|0|5|1|-1|1|-1|27.5|1|0|0|0|0|1|3
13954567|F|31|167|3|0|1|-1|0|0|0|5|3|1|1|0|28.0|0|0|0|0|1|0|0
12686926|F|24|164|1|1|1|-1|0|-1|0|5|3|-1|1|1|24.0|1|0|0|0|0|1|2
29607071|F|25|155|1|-1|1|-1|0|0|0|3|3|1|1|1|-1.0|-1|-1|0|0|0|0|1
13062697|F|27|161|1|1|1|1|0|1|0|3|1|0|-1|1|25.0|1|0|0|0|1|0|3
21410676|F|32|166|1|-1|1|-1|0|0|0|5|3|1|0|0|-1.0|0|0|0|0|0|0|2
3638915|F|32|158|3|-1|1|-1|0|0|0|5|3|1|1|0|22.5|0|0|0|0|0|0|3
11651325|F|29|156|3|0|1|-1|0|0|0|5|1|0|1|0|23.0|1|0|0|0|0|0|3
33920331|F|25|158|1|0|1|0|0|0|0|5|1|0|1|0|-1.0|-1|-1|0|0|0|0|3
21431804|F|47|160|1|-1|1|-1|0|1|0|3|0|0|0|1|-1.0|1|1|1|1|1|0|3
21020159|F|30|163|3|0|1|-1|0|0|0|5|1|1|1|0|-1.0|1|0|0|0|0|0|2
25931898|F|38|163|3|1|1|0|1|-1|0|5|3|0|0|0|24.0|1|0|0|0|1|0|3
3459604|F|27|168|3|0|1|-1|0|1|1|3|-4|1|1|-1|27.5|0|-1|0|0|0|0|4
14982885|F|30|158|2|0|1|-1|0|0|0|5|3|0|1|0|23.5|0|0|0|0|0|0|0
15614662|F|33|160|2|0|1|0|0|0|0|5|1|0|1|1|23.0|1|0|0|0|0|1|3
11945950|F|33|163|2|1|1|1|1|-1|0|3|3|0|1|0|25.0|0|0|0|0|0|0|0
30873253|F|28|171|3|1|1|1|1|1|0|5|3|0|1|-1|-1.0|0|0|0|0|1|1|0
14774809|F|28|160|2|-1|1|0|0|0|0|0|0|0|0|0|-1.0|0|0|0|0|0|0|1
11667460|F|27|165|2|0|1|-1|1|-1|0|2|1|0|1|0|25.0|0|0|0|0|0|1|0
27173102|F|33|165|1|-1|1|0|0|-1|0|5|3|1|0|0|24.0|1|0|1|0|0|0|1
4683031|F|41|164|2|0|1|0|1|1|0|5|1|-1|1|0|33.0|1|1|1|1|1|1|3
1179136|F|35|156|3|2|1|1|0||0|0|0|0|0|0|22.5|1|0|1|1|0|0|3
1753675|F|26|158|2|-1|1|-1|0|0|0|0|0|0|0|0|22.0|0|-1|0|0|0|0|1
2096069|F|30|160|2|0|1|-1|0|0|0|5|1|0|0|0|25.0|0|-1|0|0|1|1|4
5073604|F|32|163|3|0|1|-1|1|0|0|5|1|0|0|-1|25.0|-1|1|0|0|0|0|3
4872397|F|30|168|2|-1|1|-1|0|1|0|5|3|1|1|-1|-1.0|1|0|0|0|0|0|3
2940690|F|26|155|2|0|1|-1|0|0|0|5|3|0|1|0|24.0|0|0|0|0|1|0|0
24983924|F|32|155|2|0|1|0|0|0|0|5|1|1|1|0|-1.0|0|-1|0|0|0|0|3
2416949|F|35|165|3|0|1|0|0|0|0|0|0|0|0|0|26.5|0|0|0|0|0|0|0
19658515|F|26|165|2|-1|1|0|0|0|0|5|3|1|1|1|25.0|1|0|0|0|0|0|3
18462274|F|29|160|2|0|1|-1|0|0|0|5|1|0|1|0|22.5|0|-1|0|0|0|1|4
1296370|F|34|162|3|-1|1|-1|0|0|1|2|3|1|-1|0|30.0|0|0|0|0|1|1|3
17974779|F|29|162|2|-1|0|0|0|0|0|0|0|0|0|0|-1.0|0|1|0|0|0|0|1
16745214|F|34|169|2|1|1|1|0|0|1|5|1|0|0|0|-1.0|0|0|1|1|1|1|0
24229364|F|30|167|4|-1|1|0|0|1|1|3|3|1|1|1|28.0|0|-1|0|0|0|1|1
24558796|F|34|160|1|0|1|0|0|1|0|5|1|1|0|0|-1.0|1|0|1|0|0|0|3
64521209|F|26|160|2|0|1|-1|0|0|0|5|3|0|0|-1|-1.0|1|1|0|0|0|0|3
23668497|F|32|160|1|1|1|-1|0|-1|1|2|1|0|0|1|-1.0|1|0|1|1|0|0|2
13775306|F|35|162|3|-1|0|0|0|0|0|5|0|0|0|0|-1.0|0|-1|0|0|0|1|1
12094491|F|36|165|1|-1|1|0|0|0|0|5|1|1|1|0|25.0|1|0|1|0|1|0|2
25213514|F|26|164|3|-1|0|-1|0|1|0|5|1|0|0|0|23.0|0|-1|0|0|1|0|4
85251379|F|23|160|2|0|1|0|0|-1|0|5|1|1|1|0|-1.0|0|0|0|0|0|0|1
6244359|F|27|168|3|-1|0|-1|0|0|0|5|3|1|0|0|26.5|1|1|0|0|0|0|3
5235197|F|35|162|3|0|1|0|0|0|0|0|0|0|0|0|-1.0|1|0|0|0|0|0|3
2629308|F|29|161|2|-1|1|-1|0|0|0|2|1|0|0|0|23.0|0|-1|0|0|1|0|1
4298521|F|32|163|5|0|0|0|0|0|0|5|3|0|0|0|27.5|0|0|0|0|0|0|3
5260206|F|28|165|2|-1|1|-1|0|1|0|5|1|-1|1|1|27.5|1|0|0|0|0|0|3
4316400|F|30|160|2|-1|1|-1|0|0|0|2|1|0|0|0|24.0|1|0|0|0|0|0|1
1171636|F|31|170|2|1|1|-1|0|0|0|0|3|0|1|1|31.5|0|0|0|0|0|0|0
4172860|F|29|158|2|-1|1|0|0|0|0|5|0|0|0|0|22.5|0|-1|0|0|0|0|4
12113916|F|29|160|2|-1|1|-1|0|0|0|5|3|1|1|0|23.5|1|0|0|0|1|0|1
16175387|F|31|168|2|-1|1|-1|0|0|0|5|-1|-1|0|0|25.0|0|0|0|0|0|0|0
15293017|F|38|171|1|-1|0|-1|0|1|0|5|1|-1|1|0|-1.0|-1|1|0|0|1|1|2
3449285|F|45|160|1|-1|1|-1|0|0|0|3|3|-1|0|0|27.5|-1|1|1|1|1|1|2
5295935|F|29|174|3|-1|1|-1|0|-1|0|5|3|1|1|-1|18.333333333333332|1|0|0|0|1|0|3
19046025|F|31|158|2|0|0|0|0|0|0|0|0|0|0|0|-1.0|0|-1|0|0|0|0|1
2314071|F|32|158|2|0|1|-1|0|0|0|0|0|0|0|0|22.0|0|-1|0|0|0|0|4
3062993|F|33|156|5|-1|1|-1|0|0|0|0|0|0|0|0|24.5|-1|1|0|0|0|0|1
2309716|F|36|172|2|-1|1|-1|0|0|0|5|1|1|0|0|28.0|-1|1|0|0|0|0|3
12258757|F|31|163|4|0|1|-1|0|1|0|3|1|0|1|1|25.0|-1|1|1|1|1|1|3
32886832|F|22|160|2|-1|1|-1|0|1|0|2|3|1|1|1|30.0|0|-1|0|0|0|1|4
29258255|F|25|162|1|1|1|1|1|0|0|5|3|1|0|0|-1.0|0|0|0|0|1|0|0
3795445|F|28|165|3|0|1|-1|0|0|1|5|1|1|1|1|27.5|1|1|0|0|0|1|3
34843829|F|26|160|3|0|1|0|0|1|0|5|1|0|0|0|-1.0|0|1|0|0|0|0|1
3486062|F|32|168|3|-1|1|-1|0|-1|0|2|3|-1|1|0|24.0|1|0|0|0|0|1|2
