id|gender_x|age_x|height_x|edu_x|salary_x|nation_x|car_x|house_x|body_x|face_x|hair_x|smoke_x|drink_x|child_x|parent_x|bmi_x|where0_x|where1_x|marriage0_x|marriage1_x|look0_x|look1_x|where2_x|gender_y|age_y|height_y|edu_y|salary_y|nation_y|car_y|house_y|body_y|face_y|hair_y|smoke_y|drink_y|child_y|parent_y|bmi_y|where0_y|where1_y|marriage0_y|marriage1_y|look0_y|look1_y|where2_y
21707999|F|27|155|2|-1.0|1|-1|0|0.0|0|3|1|-1|1|1|21.5|0|-1|0|0|0|0|1|M|27|170|0|0|1|-1|0|2.0|1|0|1|1|1|0|31.5|0|-1|0|0|0|0|1
1814924|F|34|156|2|0.0|1|-1|0|0.0|0|0|3|0|0|0|22.5|0|-1|1|1|0|0|1|M|40|168|-1|1|1|-1|1|0.0|0|-1|3|0|0|0|32.0|0|-1|1|0|1|1|1
5040211|F|32|158|2|0.0|1|-1|0|0.0|0|5|3|1|1|1|25.0|1|0|0|0|0|0|3|M|35|172|0|0|1|-1|1|-1.0|0|-1|1|0|1|1|31.5|1|0|0|0|0|0|3
4396414|F|30|167|4|0.0|1|-1|0|-1.0|0|5|3|0|1|0|23.5|0|-1|0|0|0|0|4|M|31|180|0|1|1|1|0|2.0|0|0|0|0|1|1|25.0|0|-1|0|0|0|0|4
15662713|F|36|165|1|0.0|1|-1|1|1.0|0|5|3|1|1|-1|27.5|1|1|0|0|0|1|3|M|38|172|0|0|1|-1|1|0.0|0|0|3|0|0|0|30.0|1|1|0|0|0|0|3
33732266|F|25|162|2|0.0|1|-1|0|0.0|0|3|3|1|1|1|26.0|0|0|0|0|1|0|2|M|31|176|-2|1|1|1|1|0.0|0|0|-1|0|1|1|21.666666666666668|0|0|0|0|1|1|2
1953383|F|31|152|5|-1.0|1|0|0|0.0|0|3|1|0|1|0|22.5|0|0|0|0|0|0|0|M|30|183|0|0|1|1|1|0.0|0|0|-1|-1|1|0|25.0|-1|-1|0|0|1|1|3
15490729|F|29|164|1|0.0|0|-1|0|0.0|0|0|1|0|0|0|-1.0|0|0|1|1|0|0|1|M|34|168|-1|0|1|-1|1|0.0|0|0|-1|1|1|-1|-1.0|0|0|1|1|1|1|1
1818624|F|32|165|2|0.0|1|-1|0|0.0|0|5|3|1|1|0|30.0|0|0|0|0|0|0|0|M|35|176|-1|0|1|-1|1|0.0|1|-1|-1|-1|1|0|21.666666666666668|0|0|0|0|1|1|0
14632959|F|25|168|3|-1.0|1|-1|0|1.0|0|2|3|0|0|0|-1.0|0|1|0|0|0|0|1|M|26|180|-1|0|1|-1|0|0.0|0|-1|-1|0|0|0|23.333333333333332|0|1|0|0|0|0|1
14072389|F|28|165|2|-1.0|1|-1|0|1.0|0|3|1|-1|1|-1|30.0|0|1|0|0|0|0|2|M|28|175|-1|-1|1|-1|1|0.0|0|0|-1|0|1|0|-1.0|0|1|0|0|0|1|2
16882802|F|56|160|2|0.0|1|-1|1|0.0|0|5|1|0|-1|0|32.5|1|1|1|1|1|1|1|M|63|170|-1|0|1|-1|1|2.0|0|0|3|0|-1|1|35.0|0|0|1|1|0|0|1
12078052|F|28|156|2|-1.0|0|-1|0|0.0|0|5|3|0|1|0|22.5|0|-1|0|0|0|0|1|M|29|170|-1|-1|0|-1|0|2.0|0|0|3|1|1|0|37.5|0|-1|0|0|0|0|1
1856327|F|36|162|2|0.0|1|0|0|0.0|0|2|0|0|0|0|25.0|0|-1|0|0|0|1|1|M|37|175|0|-1|1|0|0|0.0|0|0|0|0|0|0|18.0|0|-1|0|0|0|0|4
1454057|F|39|164|2|-1.0|1|-1|0|0.0|0|5|0|0|1|0|30.0|1|0|1|0|0|0|1|M|44|168|0|0|1|-1|1|2.0|0|0|0|0|0|0|32.0|1|0|1|1|0|0|1
3880414|F|29|172|2|-1.0|0|1|1|0.0|0|0|0|0|1|0|26.0|1|0|0|0|0|0|3|M|30|187|-1|3|1|1|1|2.0|0|0|1|0|1|0|30.0|1|0|0|0|0|1|3
1997649|F|32|158|3|-1.0|0|-1|0|1.0|0|0|3|1|1|0|50.0|0|-1|0|0|0|0|4|M|36|170|0|-1|0|-1|0|1.0|0|0|0|0|0|0|50.0|0|0|0|0|0|0|0
4179074|F|40|161|3|0.0|1|-1|1|-1.0|1|5|3|0|-1|0|25.5|-1|1|1|1|0|0|3|M|47|174|-1|2|0|-1|1|0.0|1|0|-5|1|1|0|22.0|-1|1|1|1|0|0|3
1689060|F|27|160|2|-1.0|1|-1|0|0.0|0|0|0|0|0|0|23.5|1|0|0|0|0|0|1|M|28|178|-1|1|1|-1|0|0.0|1|-1|-1|0|1|0|22.0|1|0|0|0|1|1|3
2472852|F|28|160|2|0.0|0|-1|0|0.0|0|3|1|-1|1|0|-1.0|0|0|0|0|0|0|0|M|31|168|0|0|1|-1|1|-1.0|0|-1|-4|0|1|0|27.5|0|0|0|0|1|1|0
1734369|F|32|158|3|0.0|1|-1|0|0.0|0|2|3|1|1|-1|23.5|0|0|0|0|0|1|0|M|33|173|2|1|1|1|0|2.0|1|-1|-4|0|1|0|36.0|0|0|0|0|0|1|0
3101813|F|27|152|2|0.0|1|-1|0|-1.0|0|3|1|0|1|1|20.0|0|-1|0|0|0|0|4|M|27|170|-1|-1|1|-1|0|2.0|0|0|3|1|0|0|32.5|0|-1|0|0|0|0|4
12992096|F|27|160|1|-1.0|1|-1|0|-1.0|0|5|1|-1|0|1|25.5|-1|1|0|0|0|0|3|M|31|176|-1|0|1|-1|0|0.0|0|0|-1|-1|1|0|21.666666666666668|-1|1|0|0|0|0|3
28478914|F|27|175|1|-1.0|1|-1|0|1.0|0|5|0|1|1|0|-1.0|1|1|0|0|1|1|1|M|33|175|-1|0|1|-1|0|2.0|0|0|-4|1|1|0|25.0|1|1|0|0|1|1|1
13684576|F|40|163|2|0.0|1|-1|0|-1.0|0|5|3|1|-1|-1|26.0|0|0|1|1|1|1|0|M|51|175|0|1|0|0|0|0.0|0|0|0|0|0|0|-1.0|0|0|1|0|0|0|0
5056649|F|32|168|2|0.0|1|-1|1|0.0|0|3|1|1|1|-1|28.0|1|0|0|0|0|0|1|M|32|171|0|-1|1|0|0|-1.0|1|-1|-1|0|1|0|29.0|1|0|0|0|1|1|1
41253962|F|31|160|1|0.0|1|0|0|0.0|0|3|3|1|0|-1|-1.0|1|1|0|0|0|0|3|M|31|175|-2|0|1|0|1|2.0|0|0|-2|-1|1|0|25.0|1|1|0|0|0|0|1
11915835|F|32|156|2|-1.0|1|0|0|-1.0|0|5|0|0|1|1|20.0|1|0|0|0|0|0|1|M|33|165|0|0|1|-1|0|-1.0|0|-1|1|0|1|1|26.5|1|0|0|0|1|1|1
9859687|F|33|158|3|0.0|1|-1|0|0.0|0|5|3|0|1|0|24.5|0|0|0|0|0|0|0|M|34|160|3|1|1|-1|0|0.0|1|-1|3|0|1|0|28.0|0|0|0|0|0|1|0
24675816|F|32|160|2|0.0|1|-1|0|1.0|0|5|1|1|1|0|26.0|0|0|0|0|1|1|0|M|33|181|0|0|1|-1|0|1.0|1|-1|3|0|1|-1|-1.0|0|0|0|0|0|0|0
2735613|F|29|161|2|0.0|1|-1|0|0.0|0|0|1|0|0|0|24.0|0|0|0|0|0|0|0|M|32|174|-1|1|1|0|0|-1.0|0|0|0|0|0|0|20.0|0|0|0|0|0|0|0
4436661|F|29|156|3|0.0|1|-1|0|0.0|0|5|3|0|1|1|22.0|0|-1|0|0|0|1|4|M|46|188|-1|3|1|1|1|2.0|0|0|1|0|1|0|33.333333333333336|0|-1|1|0|1|0|4
4492436|F|31|168|2|-1.0|1|-1|0|-1.0|0|5|1|-1|1|1|28.5|0|0|0|0|0|0|3|M|35|183|0|2|1|-1|1|0.0|0|-2|-1|0|1|0|28.333333333333332|0|0|0|0|1|1|0
2260362|F|26|160|3|0.0|0|1|1|0.0|0|0|1|-1|1|-1|-1.0|-1|-1|0|0|0|0|1|M|32|182|0|0|1|-1|1|0.0|1|0|-1|0|1|0|21.666666666666668|-1|-1|0|0|1|1|1
5359373|F|40|150|2|0.0|1|-1|0|0.0|1|2|1|1|0|0|24.0|1|0|0|0|1|1|1|M|39|171|-1|1|1|0|1|-1.0|1|0|3|-1|1|0|32.0|1|0|0|0|0|0|1
64402484|F|28|168|3|0.0|0|-1|0|-1.0|0|5|1|0|1|0|24.5|0|1|0|0|0|0|1|M|31|170|0|1|1|1|1|0.0|0|0|-1|0|1|0|31.0|0|1|1|0|1|1|1
16358203|F|34|155|1|0.0|1|-1|0|-1.0|0|5|1|1|1|1|20.0|0|0|0|0|0|0|0|M|36|170|-1|0|1|-1|0|0.0|0|0|0|-1|0|0|32.5|0|0|0|0|0|0|0
19963880|F|32|168|3|-1.0|1|-1|0|1.0|0|5|3|1|1|0|34.5|1|0|0|0|1|1|2|M|43|178|-2|0|1|1|0|0.0|0|0|-1|0|0|0|-1.0|1|0|0|0|0|1|2
20033093|F|33|160|2|0.0|1|-1|0|-1.0|0|3|3|-1|1|0|21.0|1|1|0|0|0|0|3|M|38|172|-1|1|1|-1|1|2.0|1|-1|-1|-1|1|1|-1.0|1|1|0|0|0|1|3
15431047|F|33|156|1|-1.0|1|-1|0|-1.0|1|5|3|1|0|-1|-1.0|0|0|1|0|1|1|3|M|36|172|0|-1|1|-1|0|2.0|0|0|-1|0|1|0|36.0|0|0|1|1|0|1|3
4030589|F|28|155|2|-1.0|1|-1|0|0.0|0|5|1|1|0|0|22.5|0|-1|0|0|1|0|4|M|28|176|-1|-1|1|-1|1|-1.0|0|0|0|0|0|0|40.0|0|-1|0|0|0|0|1
28282651|F|28|168|2|-1.0|1|-1|0|-1.0|1|5|3|0|1|0|27.0|-1|-1|0|0|0|0|1|M|30|183|0|1|1|1|1|2.0|1|0|-4|0|0|0|-1.0|-1|-1|0|0|0|0|1
33911602|F|27|158|2|0.0|1|0|0|-1.0|0|5|0|0|1|1|22.5|-1|-1|0|0|0|1|1|M|27|171|-1|0|1|-1|1|2.0|0|-1|-1|-1|1|1|35.0|-1|-1|0|0|0|1|1
12625333|F|31|156|2|0.0|1|-1|1|-1.0|0|5|3|1|1|1|21.5|0|-1|0|0|0|0|4|M|35|168|0|2|1|-1|1|2.0|0|0|-1|0|1|0|32.5|0|-1|0|0|0|0|4
2259524|F|40|164|2|-1.0|1|1|0|1.0|1|5|0|1|1|0|30.0|0|0|1|1|1|1|0|M|43|174|-2|-1|1|-1|0|1.0|0|0|-5|-4|-1|-1|23.666666666666668|0|0|1|1|0|0|2
24005293|F|30|162|3|0.0|1|-1|0|0.0|0|2|1|0|1|0|25.0|0|0|0|0|0|0|0|M|32|174|0|1|0|0|0|0.0|0|0|1|1|0|0|-1.0|0|0|0|0|0|0|0
22084638|F|37|160|2|0.0|1|-1|0|1.0|0|5|1|1|1|1|-1.0|0|0|0|0|1|1|0|M|43|165|-1|0|1|0|0|2.0|1|-1|3|1|0|0|35.0|0|0|0|0|0|0|0
13490781|F|38|162|1|-1.0|1|-1|0|0.0|1|3|1|-1|0|0|27.5|0|-1|1|0|1|0|4|M|44|165|-1|0|1|-1|1|2.0|0|0|3|1|0|1|30.0|0|-1|1|1|0|0|1
15028487|F|28|160|3|0.0|0|0|0|0.0|0|0|0|0|0|0|-1.0|0|0|0|0|0|0|3|M|31|172|-1|0|1|-1|1|2.0|0|0|-1|-1|1|1|36.0|0|0|0|0|1|1|2
17398545|F|31|161|5|-1.0|1|-1|0|0.0|1|2|3|0|0|-1|23.5|0|0|0|0|0|0|0|M|36|170|3|-1|1|0|0|-1.0|1|0|0|0|0|0|30.0|0|0|0|0|1|1|0
3562880|F|31|163|2|-1.0|1|-1|0|0.0|0|5|1|1|0|0|26.0|0|-1|0|0|0|0|1|M|34|178|-1|1|1|-1|0|0.0|0|0|0|0|0|0|23.333333333333332|0|-1|0|0|0|0|1
1267859|F|33|156|6|-1.0|1|0|0|0.0|0|0|0|0|0|0|25.0|1|0|0|0|0|0|3|M|44|170|0|1|1|-1|1|0.0|0|0|0|0|0|0|34.0|1|0|0|0|0|0|3
1408093|F|33|160|2|0.0|1|-1|0|-1.0|0|5|1|0|1|0|24.5|1|0|0|0|0|0|1|M|33|168|-1|-1|1|-1|1|0.0|0|0|0|0|0|0|25.0|0|0|0|0|0|0|2
13644150|F|28|160|2|-1.0|1|-1|0|0.0|0|5|1|0|1|0|25.0|1|0|0|0|0|1|3|M|30|180|0|0|1|-1|1|0.0|1|0|1|0|0|0|26.666666666666668|1|0|0|0|1|1|3
4907838|F|26|165|1|-1.0|1|-1|0|0.0|0|0|1|1|-1|0|25.0|0|0|0|0|0|0|0|M|28|175|-1|0|1|-1|0|-1.0|1|0|-1|0|0|0|17.666666666666668|0|0|0|0|1|1|0
12730914|F|44|158|2|-1.0|1|-1|0|0.0|0|5|3|1|0|0|26.0|1|1|1|1|0|1|3|M|55|175|2|0|1|1|1|1.0|0|-2|3|0|0|0|26.666666666666668|0|0|1|0|0|1|0
27685553|F|29|160|3|0.0|1|-1|0|0.0|0|5|3|0|0|0|24.5|1|0|0|0|0|0|2|M|29|180|0|0|1|-1|0|0.0|0|0|-2|0|1|0|23.333333333333332|1|0|0|0|1|1|2
1775311|F|27|160|2|1.0|1|1|1|0.0|0|2|3|1|0|-1|24.0|0|0|0|0|0|0|0|M|33|170|0|1|1|-1|1|-1.0|0|0|1|1|1|-1|27.5|0|0|0|0|1|1|0
13270418|F|42|155|1|0.0|0|0|0|-1.0|0|5|1|0|0|0|22.5|-1|-1|1|0|0|0|3|M|45|170|-1|1|0|1|1|0.0|0|0|-1|0|0|-1|-1.0|-1|-1|1|0|0|0|3
2698065|F|32|170|2|-1.0|1|-1|0|0.0|0|3|0|0|1|-1|30.0|1|1|0|0|0|0|3|M|36|175|-1|-1|1|-1|0|2.0|0|0|-1|-1|1|0|23.333333333333332|1|1|0|0|0|0|3
3276609|F|28|160|2|0.0|1|-1|0|-1.0|0|5|3|1|1|-1|22.0|0|0|0|0|1|0|0|M|31|178|0|0|1|-1|0|0.0|0|0|-1|0|0|0|22.666666666666668|-1|1|0|0|0|0|2
23050374|F|26|167|1|0.0|1|1|0|0.0|0|5|0|0|1|-1|-1.0|1|1|0|0|0|0|3|M|28|184|0|1|1|1|1|-1.0|1|-1|-4|1|1|0|25.0|1|1|0|0|0|0|3
17223009|F|32|165|3|0.0|1|-1|0|0.0|0|5|1|-1|1|1|-1.0|0|0|0|0|0|0|0|M|41|173|0|0|1|-1|0|2.0|0|0|-1|1|1|1|40.0|0|0|0|0|0|0|0
1545022|F|30|168|3|0.0|1|-1|0|0.0|0|0|0|0|0|0|25.5|1|0|0|0|0|0|3|M|34|176|0|1|1|-1|1|0.0|1|0|3|0|1|0|21.666666666666668|1|0|0|0|0|0|3
36965810|F|27|150|3|0.0|1|0|0|1.0|0|5|3|0|1|0|-1.0|1|0|0|0|0|0|2|M|28|170|-2|0|1|-1|0|0.0|1|0|-1|0|1|1|29.0|1|0|0|0|0|1|3
15823801|F|29|150|1|0.0|1|-1|0|0.0|0|3|1|-1|1|1|22.5|0|0|0|0|0|0|1|M|28|170|-1|0|1|-1|1|0.0|1|-1|-4|-1|1|1|30.0|0|-1|0|0|1|1|3
29046371|F|24|172|3|0.0|1|-1|1|-1.0|1|5|3|1|1|-1|26.5|0|1|0|0|1|0|1|M|24|175|-2|0|1|-1|1|0.0|1|0|-1|0|1|1|21.666666666666668|0|1|0|0|1|1|1
46617494|F|25|155|1|-1.0|0|-1|1|0.0|0|5|1|0|1|1|22.0|0|0|0|0|0|0|1|M|35|175|0|2|1|-1|1|0.0|0|0|-4|0|1|0|26.0|1|0|1|0|0|1|3
27365706|F|27|160|2|-1.0|1|-1|0|0.0|0|3|3|-1|1|-1|25.0|-1|1|0|0|1|0|2|M|26|177|0|-1|0|0|0|0.0|0|0|0|0|0|0|-1.0|-1|1|0|0|0|0|2
4930886|F|32|155|1|0.0|1|-1|0|1.0|0|2|3|0|1|1|-1.0|0|0|0|0|0|0|0|M|36|170|0|0|1|-1|0|0.0|1|0|3|-1|1|0|32.5|0|0|0|0|0|0|0
35019351|F|26|155|1|0.0|1|-1|0|-1.0|0|3|3|0|1|-1|21.0|0|-1|0|0|0|0|3|M|26|170|-2|0|1|-1|0|0.0|0|0|1|0|1|0|30.0|0|0|0|0|1|1|0
11649435|F|34|163|3|0.0|1|-1|1|0.0|0|5|1|1|1|0|32.5|0|0|1|0|1|0|0|M|32|178|-1|1|1|-1|0|0.0|0|0|0|1|1|1|21.666666666666668|0|0|1|0|0|0|0
17399304|F|33|165|2|0.0|1|-1|0|0.0|0|2|1|0|0|0|25.0|-1|1|0|0|0|0|3|M|34|180|0|0|1|-1|0|2.0|0|-1|-4|-1|1|0|25.0|-1|1|0|0|0|0|3
1323956|F|28|165|2|-1.0|1|-1|0|0.0|0|0|0|0|0|0|27.5|1|0|0|0|0|0|3|M|32|177|0|0|1|-1|0|0.0|0|0|0|0|0|0|25.333333333333332|1|0|0|0|0|0|3
33465949|F|25|150|1|-1.0|1|-1|0|0.0|0|3|1|1|1|1|25.0|0|0|0|0|0|0|1|M|28|175|0|0|1|-1|0|0.0|1|0|3|1|1|1|20.666666666666668|0|0|0|0|1|1|1
12907824|F|27|161|2|-1.0|1|-1|0|-1.0|0|5|3|0|0|0|23.5|0|0|0|0|0|1|3|M|29|179|0|0|1|-1|1|0.0|0|0|1|-1|0|0|22.333333333333332|0|0|0|0|1|1|3
11981396|F|32|158|2|0.0|1|-1|0|0.0|0|3|1|0|0|0|23.0|0|0|1|1|1|0|0|M|41|168|-2|3|1|1|1|2.0|0|0|3|0|1|1|37.5|0|0|1|0|0|1|0
53541269|F|33|165|2|0.0|1|-1|0|1.0|0|3|3|0|1|0|27.5|1|0|1|1|0|1|3|M|35|167|-1|1|1|1|0|2.0|1|-1|3|-1|1|1|32.5|1|0|1|1|0|1|3
4822768|F|27|170|2|-1.0|1|-1|0|-1.0|1|5|1|1|-1|0|25.0|0|0|0|0|0|1|1|M|27|177|0|1|1|1|1|2.0|1|-1|-1|0|0|0|25.0|0|0|0|0|0|1|1
20844347|F|32|168|2|-1.0|1|-1|0|0.0|1|5|1|-1|0|-1|28.5|-1|1|0|0|0|0|3|M|32|175|-1|0|1|-1|0|-1.0|1|0|-5|-1|1|1|20.0|1|0|0|0|0|0|3
80404964|F|25|165|2|0.0|0|0|0|0.0|0|3|3|0|1|0|82.5|1|1|0|0|0|0|1|M|29|177|-1|1|0|-1|0|0.0|1|0|3|0|1|0|24.0|1|1|0|0|1|1|3
14311842|F|30|165|3|-1.0|1|-1|0|0.0|0|3|1|1|1|-1|32.5|0|0|0|0|0|0|3|M|35|175|-1|0|1|-1|1|2.0|0|0|-1|0|1|1|26.666666666666668|0|0|0|0|0|0|3
9816071|F|29|160|3|0.0|1|1|0|1.0|0|5|1|1|1|1|25.0|0|-1|0|0|0|0|1|M|32|173|0|0|1|0|0|-1.0|1|0|0|0|0|0|25.0|0|-1|0|0|0|0|1
35467879|F|28|160|3|0.0|1|0|1|0.0|0|5|3|1|1|-1|24.0|1|0|0|0|0|0|2|M|30|170|0|0|1|1|1|2.0|0|0|3|0|1|1|-1.0|1|0|0|0|0|1|2
12084327|F|29|160|3|-1.0|1|-1|0|0.0|0|5|1|1|0|0|-1.0|0|1|0|0|0|0|3|M|28|176|0|-1|1|-1|0|0.0|0|0|-1|0|0|-1|24.0|0|1|0|0|0|0|3
82972347|F|29|165|2|1.0|1|-1|1|-1.0|1|5|1|0|1|1|26.0|1|1|0|0|0|1|3|M|33|175|-1|0|0|-1|1|0.0|0|0|-4|1|1|0|25.0|1|1|0|0|0|0|3
28208240|F|25|167|2|0.0|1|-1|0|-1.0|1|5|1|-1|1|-1|21.5|0|0|0|0|1|0|1|M|26|182|0|0|1|1|1|0.0|0|0|-4|-1|1|0|25.0|0|0|0|0|0|1|3
1168694|F|33|162|3|1.0|1|-1|0|0.0|0|5|1|0|0|0|25.0|0|-1|0|0|0|0|4|M|38|178|3|2|1|1|1|2.0|0|0|0|0|0|0|25.333333333333332|0|-1|0|0|0|0|4
26408099|F|25|165|3|1.0|1|-1|0|-1.0|0|5|3|1|0|0|21.0|-1|1|0|0|0|0|3|M|28|181|2|1|1|-1|1|-1.0|1|-1|0|0|1|0|21.666666666666668|-1|1|0|0|0|0|3
4965176|F|26|162|2|-1.0|1|0|0|0.0|0|5|3|1|0|-1|-1.0|0|1|0|0|0|0|1|M|33|168|0|0|1|-1|0|-1.0|1|0|-1|0|0|0|27.5|0|1|0|0|1|1|1
5058979|F|39|165|2|-1.0|1|0|0|0.0|0|5|-1|0|1|-1|25.0|0|0|0|0|0|0|3|M|39|180|0|0|1|-1|0|2.0|1|0|1|-1|1|1|27.333333333333332|0|0|0|0|1|0|3
4065754|F|35|155|2|0.0|1|-1|0|-1.0|0|5|1|1|0|0|23.0|0|-1|0|0|0|0|4|M|32|169|-1|1|1|-1|0|0.0|0|-1|3|0|1|1|29.0|0|-1|0|0|0|0|4
11599582|F|31|165|4|-1.0|1|1|0|0.0|0|3|3|0|1|-1|27.5|1|0|0|0|0|1|2|M|35|179|0|-1|1|-1|0|1.0|0|0|-5|-4|0|0|36.666666666666664|1|0|1|0|0|0|2
15050119|F|32|168|2|0.0|1|-1|0|-1.0|0|2|1|1|1|0|29.0|1|0|0|0|1|1|3|M|35|174|0|0|1|0|0|0.0|0|0|0|0|0|0|26.666666666666668|1|0|0|0|0|0|3
21912951|F|30|161|3|-1.0|1|-1|0|0.0|0|2|0|1|1|1|-1.0|0|1|0|0|0|0|3|M|30|178|0|0|1|-1|1|0.0|1|0|-4|-1|1|0|25.666666666666668|0|0|0|0|0|0|0
21968656|F|31|153|2|0.0|1|-1|0|0.0|0|3|1|1|1|1|21.0|0|0|0|0|0|0|2|M|35|163|-1|-1|1|-1|1|0.0|0|0|3|1|1|0|30.0|0|0|0|0|0|0|3
21367862|F|27|162|2|1.0|1|-1|0|0.0|1|3|3|0|1|0|-1.0|0|0|0|0|0|0|0|M|29|175|0|1|1|-1|0|-1.0|0|0|1|1|1|0|-1.0|0|0|0|0|1|1|0
1874667|F|30|152|2|-1.0|1|-1|0|0.0|0|0|0|0|0|0|22.5|1|0|0|0|0|0|3|M|38|170|-1|0|1|1|0|2.0|0|0|3|0|0|0|32.5|1|0|0|0|0|1|3
21795923|F|32|155|5|2.0|1|-1|0|1.0|0|2|3|0|1|0|25.0|0|0|0|0|0|1|0|M|32|174|2|1|1|-1|0|0.0|0|0|3|0|1|1|24.666666666666668|0|0|0|0|1|1|0
13171044|F|28|160|1|0.0|1|-1|0|0.0|0|5|1|-1|1|0|24.0|0|-1|0|0|1|0|4|M|33|176|0|1|1|-1|0|2.0|0|-1|-1|0|0|0|21.666666666666668|0|-1|0|0|1|1|4
1276873|F|33|160|2|0.0|1|0|0|0.0|0|0|0|0|0|0|25.5|0|0|0|0|0|0|0|M|34|170|2|0|1|-1|0|0.0|0|0|0|0|0|0|30.0|0|0|0|0|0|0|0
13123672|F|37|163|3|1.0|1|0|1|-1.0|0|5|1|1|0|0|23.5|1|1|0|0|1|1|3|M|41|173|-1|0|1|-1|1|2.0|1|-1|1|0|0|-1|42.5|1|1|1|0|0|1|3
15195238|F|30|158|2|1.0|1|-1|0|0.0|0|2|-1|0|1|-1|22.5|0|-1|1|0|0|0|4|M|40|171|-1|3|1|1|0|0.0|0|0|0|0|0|0|30.0|-1|-1|0|0|1|1|3
40260043|F|39|165|2|0.0|1|0|0|0.0|0|5|3|1|-1|0|27.0|-1|1|1|0|0|0|1|M|40|185|0|0|1|1|1|-1.0|1|0|-1|0|-1|1|-1.0|-1|1|1|1|1|1|1
21023881|F|26|165|1|0.0|0|-1|0|0.0|0|2|3|0|1|0|24.5|0|-1|0|0|1|1|1|M|26|180|-1|0|1|-1|0|-1.0|1|0|-1|0|1|1|23.333333333333332|0|0|0|0|0|0|1
41385776|F|29|162|2|-1.0|1|-1|0|0.0|1|3|1|0|1|0|26.5|1|1|0|0|0|0|3|M|31|180|0|0|1|-1|1|2.0|0|0|-4|1|1|-1|36.666666666666664|1|1|0|0|0|0|3
92230581|F|28|160|2|0.0|1|-1|0|0.0|0|3|3|0|1|0|25.5|1|0|0|0|0|0|3|M|30|168|0|1|1|-1|0|0.0|1|0|-1|0|1|1|30.0|1|0|0|0|0|0|3
5239998|F|30|160|3|0.0|1|-1|0|0.0|0|5|1|1|1|-1|24.5|0|0|0|0|0|0|3|M|31|175|1|0|0|0|0|2.0|1|-1|-5|-1|1|-1|23.333333333333332|0|0|0|0|0|0|3
15194241|F|30|162|1|-1.0|1|-1|0|0.0|0|5|1|-1|0|0|24.0|1|0|0|0|0|0|3|M|35|172|-1|0|1|-1|0|0.0|0|0|3|-1|0|1|32.5|1|0|0|0|1|1|3
2812604|F|29|160|2|-1.0|1|-1|1|0.0|0|5|0|0|1|0|21.5|-1|1|0|0|0|0|3|M|38|176|0|-1|1|0|0|0.0|0|0|0|0|0|0|24.666666666666668|-1|1|0|0|0|0|3
21921564|F|29|161|3|0.0|1|-1|0|-1.0|0|5|3|-1|1|0|23.5|0|-1|0|0|1|1|1|M|32|180|-1|0|1|-1|0|0.0|0|0|1|0|1|0|-1.0|0|-1|0|0|0|0|1
16494175|F|31|165|2|-1.0|1|-1|0|1.0|0|5|1|1|1|0|-1.0|0|0|1|0|0|0|0|M|37|180|0|1|1|-1|1|0.0|0|0|-4|1|1|1|25.0|0|0|1|0|0|0|0
22817097|F|24|162|3|0.0|0|0|0|0.0|0|3|-1|0|0|1|27.5|1|1|0|0|0|1|3|M|29|180|-1|0|1|1|0|2.0|0|0|1|0|0|0|26.666666666666668|0|0|0|0|0|0|0
21196553|F|30|165|2|0.0|1|-1|0|0.0|0|5|3|1|1|0|25.5|0|0|0|0|0|0|0|M|35|176|0|2|1|-1|0|0.0|1|0|1|-1|1|0|-1.0|0|0|0|0|0|1|0
46895945|F|35|160|1|0.0|0|-1|1|0.0|0|5|3|1|0|0|26.5|1|0|1|0|1|0|3|M|35|175|-2|0|1|-1|0|-1.0|1|-1|-1|0|1|0|21.666666666666668|1|0|1|1|0|1|3
13131582|F|30|160|3|0.0|1|-1|0|0.0|0|5|3|1|1|1|23.0|0|0|0|0|0|0|0|M|31|172|3|-1|1|-1|0|2.0|0|-1|-4|0|1|0|35.0|0|0|0|0|1|1|0
18503834|F|32|160|3|0.0|1|-1|0|0.0|0|2|3|1|1|0|24.0|0|0|0|0|1|0|0|M|35|176|0|0|1|-1|0|-1.0|0|0|1|0|1|1|22.666666666666668|0|0|0|0|1|1|0
1674389|F|33|161|3|1.0|1|-1|1|0.0|0|0|0|0|0|0|26.0|-1|-1|0|0|0|0|3|M|34|181|0|3|1|1|1|0.0|0|0|-1|0|0|0|22.666666666666668|0|0|1|1|1|1|0
4823408|F|29|176|2|-1.0|1|-1|0|0.0|0|3|3|1|0|0|20.666666666666668|1|0|0|0|0|0|1|M|32|181|-1|1|1|-1|1|0.0|1|-1|-1|0|1|1|25.0|1|0|0|0|0|0|1
3163521|F|29|158|3|0.0|0|0|0|0.0|1|0|3|1|0|0|-1.0|0|-1|0|0|1|0|4|M|33|172|-1|0|1|0|0|0.0|0|0|1|1|0|0|32.5|0|-1|0|0|0|0|4
4752151|F|29|167|3|0.0|1|-1|0|1.0|0|0|3|0|1|0|-1.0|1|0|0|0|0|0|3|M|36|176|-1|3|1|-1|1|2.0|0|0|1|1|1|1|28.666666666666668|1|0|0|0|0|0|3
13495126|F|31|158|2|-1.0|0|0|1|-1.0|0|2|1|0|0|0|22.5|-1|-1|0|0|0|0|1|M|37|173|-1|-1|1|-1|1|0.0|0|0|1|-1|0|0|32.5|-1|-1|1|1|0|0|1
