id|gender|age|height|edu|salary|nation|car|house|body|face|hair|smoke|drink|child|parent|bmi|where0|where1|marriage0|marriage1|look0|look1|where2
69858883|M|26|181|-1|3|1|1|1|0|0|0|-4|-1|1|1|21.333333333333332|-1|-1|0|0|1|1|3
19014595|M|31|173|0|0|1|-1|1|0|0|-1|-1|-1|1|-1|31.0|0|0|0|0|1|1|2
5155768|M|33|180|2|-1|1|1|0|0|0|0|-4|1|1|0|25.0|0|0|1|0|1|1|0
14785868|M|37|180|0|1|1|1|1|0|0|0|1|1|1|-1|-1.0|-1|-1|0|0|1|1|3
1403273|M|39|185|2|0|1|-1|0|2|0|0|0|0|0|0|30.0|0|0|0|0|0|0|3
27352952|M|30|174|0|1|1|0|1|0|0|0|-4|0|1|1|-1.0|-1|1|0|0|0|0|2
4200227|M|37|168|0|1|1|-1|0|2|0|0|3|0|0|0|32.5|0|-1|0|0|0|0|4
15553927|M|38|172|-1|-1|0|0|0|0|0|0|0|0|0|0|-1.0|0|0|0|0|0|0|1
19954547|M|44|173|-1|1|1|-1|0|2|0|0|3|-1|1|0|37.5|1|0|1|0|0|0|3
17700405|M|33|180|-2|0|1|1|0|0|0|0|0|0|0|0|-1.0|-1|-1|0|0|0|0|3
13576636|M|37|175|-1|0|1|-1|0|0|0|0|1|0|0|1|23.333333333333332|0|-1|0|0|0|1|4
19990538|M|34|186|0|0|1|1|1|2|1|-1|3|0|1|-1|29.0|0|0|0|0|1|0|0
5107700|M|36|176|0|1|1|-1|1|0|1|0|-1|0|0|0|22.0|0|0|1|1|1|1|0
3047470|M|33|179|0|1|1|-1|1|0|0|0|0|0|0|0|24.0|1|0|0|0|0|0|3
2544140|M|36|176|0|0|1|0|0|0|0|0|0|0|0|0|-1.0|0|0|1|0|0|0|0
2883953|M|39|165|-1|0|1|0|0|2|0|0|1|0|0|0|35.0|1|0|1|1|0|0|3
4132620|M|30|176|-1|0|1|-1|0|0|0|0|3|1|0|0|22.666666666666668|0|0|0|0|1|1|0
6604496|M|33|168|-1|1|1|-1|0|0|0|0|1|0|1|1|29.0|1|0|0|0|0|0|3
2384021|M|31|171|0|0|1|1|1|0|0|-1|1|0|1|1|31.5|1|1|0|0|1|1|3
2501198|M|29|170|0|2|1|1|0|-1|0|0|-4|0|1|1|30.0|0|0|0|0|1|1|0
3451578|M|31|170|0|1|1|-1|1|-1|1|-2|3|-1|1|-1|30.0|0|-1|0|0|0|0|4
19109685|M|36|170|1|1|1|0|1|0|0|0|-1|0|1|0|-1.0|0|-1|0|0|1|1|3
2930563|M|32|170|2|1|1|-1|0|2|0|0|1|-1|1|1|34.0|0|0|0|0|0|0|0
3101813|M|27|170|-1|-1|1|-1|0|2|0|0|3|1|0|0|32.5|0|-1|0|0|0|0|4
86001532|M|26|175|-1|1|1|0|1|0|0|0|-2|-1|1|0|23.333333333333332|0|0|0|0|0|0|3
15497960|M|36|175|-1|1|1|-1|0|0|1|0|3|0|1|0|23.333333333333332|0|0|0|0|0|1|3
15429534|M|42|165|0|2|1|-1|1|0|1|0|-1|0|1|0|30.0|0|0|1|0|1|1|0
16868920|M|34|172|0|0|1|1|1|0|1|0|1|0|1|0|33.5|0|0|0|0|1|1|2
34676185|M|29|174|-1|-1|1|-1|0|0|0|0|0|0|0|0|-1.0|1|1|0|0|0|0|3
17808270|M|33|170|0|0|0|0|0|0|0|0|0|0|0|0|-1.0|0|0|0|0|0|0|1
49853242|M|23|170|-1|1|1|-1|1|0|0|0|1|0|1|0|28.5|0|-1|0|0|1|1|4
2189038|M|35|172|0|1|1|1|1|2|0|0|-1|0|1|0|37.5|0|1|0|0|0|1|3
55672558|M|28|174|0|0|0|0|0|0|0|0|-5|-1|1|-1|-1.0|0|0|0|0|0|0|0
23292214|M|48|175|-1|3|1|1|1|2|0|0|-2|0|-1|1|26.666666666666668|0|0|1|1|0|1|3
16395378|M|43|170|-1|2|1|1|1|0|0|0|-4|0|1|0|-1.0|-1|-1|1|0|0|1|3
31633753|M|32|171|0|1|1|-1|0|0|0|-1|3|0|1|0|31.0|0|0|0|0|1|1|0
1756375|M|41|178|-1|0|1|-1|0|0|1|0|-1|0|1|0|24.0|0|1|0|0|0|0|3
11883929|M|39|175|-1|0|1|-1|0|0|0|0|-4|0|0|0|23.333333333333332|0|0|1|0|0|0|1
3754156|M|40|176|0|2|1|1|0|2|1|0|3|0|1|1|24.666666666666668|1|0|1|1|0|1|3
12145710|M|31|173|-1|0|1|-1|0|-1|0|-1|0|0|0|0|32.5|1|1|0|0|0|0|3
20304694|M|44|170|-1|1|1|1|0|2|0|0|-4|0|0|1|34.0|1|0|1|1|1|1|3
11738175|M|38|172|-1|-1|1|-1|0|0|1|0|1|1|1|-1|32.5|0|0|0|0|0|1|3
43947283|M|28|178|-1|0|1|-1|1|2|1|0|-1|0|1|0|24.0|-1|-1|0|0|1|0|3
4107666|M|35|183|0|1|1|-1|1|2|0|0|0|0|1|0|26.666666666666668|1|0|0|0|0|0|3
4183615|M|34|165|0|0|1|0|0|2|0|-2|1|0|1|1|32.5|0|-1|0|0|0|0|3
23663770|M|49|173|2|3|1|1|1|0|1|-2|1|-1|0|-1|36.5|0|0|1|1|1|1|0
31214327|M|30|186|0|0|0|-1|1|2|1|-1|-4|1|1|0|-1.0|-1|1|0|0|1|0|2
16914053|M|30|180|-1|0|0|0|0|0|0|0|0|0|0|0|-1.0|0|-1|0|0|0|0|4
5345317|M|35|175|-1|1|1|1|0|-1|1|0|-1|1|1|0|20.0|0|0|0|0|1|1|0
2525491|M|39|172|0|1|1|1|1|-1|0|0|0|0|0|0|30.0|1|1|0|0|0|0|3
4774139|M|41|169|0|1|1|-1|1|0|0|0|3|1|1|1|-1.0|0|-1|0|0|0|0|4
1466093|M|36|174|-1|-1|1|-1|0|0|0|0|3|0|1|1|23.333333333333332|1|0|0|0|1|1|3
13253257|M|29|172|0|1|1|-1|0|0|1|0|-1|1|1|1|32.5|1|0|0|0|0|1|3
23974521|M|34|171|0|0|1|-1|1|0|0|-1|3|0|1|0|31.0|-1|-1|0|0|1|1|3
20743029|M|33|175|-1|0|0|1|1|-1|1|0|-4|0|1|0|25.0|0|-1|0|0|1|1|1
11864845|M|43|180|0|1|1|1|1|0|1|0|-1|-1|0|0|23.333333333333332|0|0|0|0|1|1|3
11860379|M|33|170|0|-1|0|-1|0|1|1|-2|-5|0|1|-1|37.5|0|0|0|0|0|0|0
11782410|M|32|174|0|1|1|-1|1|2|0|-1|3|0|1|0|23.333333333333332|1|0|0|0|1|1|1
12821912|M|31|179|0|2|1|-1|1|-1|0|0|1|0|1|1|25.0|0|0|0|0|0|1|0
2536583|M|33|151|0|-1|0|0|0|2|0|-1|1|0|0|-1|34.0|-1|1|0|0|0|0|2
10692302|M|31|174|0|2|0|-1|0|2|1|0|1|0|1|1|20.0|0|0|0|0|1|1|0
26940594|M|36|173|-2|0|1|-1|0|-1|0|0|-4|0|0|0|32.5|-1|1|1|1|1|1|1
33732266|M|31|176|-2|1|1|1|1|0|0|0|-1|0|1|1|21.666666666666668|0|0|0|0|1|1|2
18622875|M|51|167|-2|1|1|-1|0|-1|0|-1|1|0|1|0|30.0|0|-1|1|1|0|0|4
24933130|M|33|170|-2|0|1|-1|0|0|0|0|1|0|1|1|-1.0|-1|-1|0|0|1|1|1
12131270|M|35|178|-1|-1|1|-1|0|-1|0|0|-1|0|1|0|21.666666666666668|1|1|0|0|1|1|1
32880703|M|29|180|-1|0|1|1|1|0|0|0|-1|0|1|0|23.333333333333332|1|0|0|0|0|0|3
13162493|M|42|180|0|-1|1|-1|0|0|0|0|-1|1|1|0|25.0|0|0|1|1|1|1|2
12762238|M|37|172|2|0|1|0|0|0|0|0|1|0|1|1|34.0|0|-1|0|0|0|0|1
1717012|M|33|175|0|2|1|0|1|0|0|0|-1|0|1|0|21.666666666666668|0|0|0|0|0|0|0
4435811|M|33|173|0|1|1|0|0|0|1|0|3|-1|0|-1|31.5|0|-1|0|0|1|1|4
3418177|M|32|174|-1|0|1|-1|0|0|0|-1|3|0|1|0|23.333333333333332|-1|-1|0|0|0|0|3
17140512|M|40|180|0|2|1|1|1|2|0|0|3|0|1|0|25.0|0|1|0|0|0|0|2
14170160|M|41|170|0|0|1|-1|0|0|1|-1|-2|0|1|0|28.5|0|0|0|0|1|1|0
26408099|M|28|181|2|1|1|-1|1|-1|1|-1|0|0|1|0|21.666666666666668|-1|1|0|0|0|0|3
4366983|M|32|193|0|0|1|-1|0|2|1|-1|3|0|1|0|26.666666666666668|0|0|0|0|1|1|0
3974638|M|33|172|0|2|1|-1|0|0|1|0|-1|0|1|0|33.0|1|1|0|0|0|0|3
23335885|M|33|165|0|0|0|1|1|-1|1|-1|-2|-1|1|0|27.5|-1|-1|0|0|1|1|1
5109587|M|35|180|0|0|1|-1|1|0|0|-1|-1|-1|1|0|23.333333333333332|0|0|0|0|0|0|3
20581203|M|31|175|-2|0|0|0|0|-1|0|0|0|0|0|0|-1.0|0|0|0|0|0|0|2
13262722|M|32|186|0|1|1|-1|0|0|0|0|1|0|0|0|-1.0|1|1|0|0|0|0|3
1540188|M|36|170|0|0|0|-1|1|0|1|0|0|0|1|0|32.5|1|0|0|0|0|0|3
2011204|M|35|172|0|0|1|-1|0|2|0|0|0|0|0|0|40.0|0|0|0|0|0|0|0
2892472|M|37|175|-1|0|1|1|0|-1|0|0|-1|0|1|0|21.666666666666668|-1|1|0|0|0|0|3
3988705|M|31|180|2|0|1|1|1|2|0|0|-4|1|1|-1|28.333333333333332|0|0|0|0|0|0|3
45312174|M|27|175|0|-1|1|0|0|0|0|-1|-1|1|1|1|46.666666666666664|1|0|0|0|0|0|1
2762335|M|32|173|0|-1|1|-1|1|1|1|0|1|-1|1|1|40.0|0|0|0|0|0|0|3
2745382|M|42|180|-1|1|1|-1|0|0|0|0|0|0|0|0|26.666666666666668|0|0|1|0|0|0|0
1272163|M|46|161|0|0|1|-1|1|0|0|-1|0|0|1|0|30.0|1|0|1|0|0|0|3
18416144|M|38|180|0|0|1|-1|1|-1|0|0|-1|0|0|0|-1.0|-1|-1|0|0|1|1|3
1183471|M|51|170|-1|2|1|-1|0|0|1|0|-4|0|1|0|32.5|-1|-1|1|1|1|1|1
1954900|M|38|179|2|2|1|1|1|2|0|-1|3|0|1|1|22.666666666666668|-1|-1|0|0|1|0|1
3100829|M|34|168|0|1|1|-1|1|2|0|0|1|0|1|0|31.0|1|0|0|0|1|1|3
12420691|M|30|174|-1|1|1|-1|0|0|0|-1|-1|0|0|1|19.0|0|-1|0|0|1|1|4
3413376|M|39|170|0|1|1|-1|1|2|0|0|1|0|1|0|37.5|0|-1|0|0|0|0|4
2494658|M|30|173|0|0|1|-1|0|1|1|-1|1|0|1|0|34.5|0|1|0|0|0|0|1
4848104|M|30|178|0|0|1|-1|0|2|0|0|1|0|1|-1|26.666666666666668|0|0|0|0|1|1|0
3035750|M|34|173|-1|0|1|1|1|-1|1|0|-1|1|1|1|27.5|-1|-1|0|0|1|1|3
5161372|M|38|169|2|1|1|-1|1|0|1|0|-1|-1|1|0|33.0|0|0|1|1|1|1|0
2382836|M|33|170|0|1|1|-1|1|2|0|0|-1|0|0|0|30.0|0|-1|1|1|1|1|4
70899564|M|37|170|-2|1|1|1|0|0|0|0|1|-1|0|0|32.5|1|1|1|1|0|0|3
39106242|M|31|180|-1|1|1|-1|1|0|0|0|1|0|0|0|21.666666666666668|-1|-1|0|0|0|0|3
11667128|M|31|170|0|0|1|-1|0|0|0|0|1|1|0|0|30.0|0|-1|0|0|1|1|4
4180501|M|31|178|2|2|1|1|1|0|0|0|3|0|1|0|22.0|0|0|0|0|1|1|3
17375013|M|56|175|2|1|1|0|0|0|0|0|0|0|0|0|25.0|0|-1|1|0|0|0|4
11690246|M|45|173|0|1|1|-1|0|0|0|0|-4|-1|1|0|32.5|1|0|1|0|0|0|3
12508380|M|33|185|0|0|1|-1|1|2|0|-1|-1|0|1|0|32.0|-1|1|0|0|1|0|3
27846690|M|27|172|-1|1|1|-1|1|-1|1|-1|-4|-1|1|0|27.0|0|-1|0|0|0|0|1
28589490|M|29|190|-1|-1|0|0|0|0|0|0|-2|0|0|0|-1.0|0|0|0|0|0|0|0
46103813|M|31|178|-1|2|1|1|1|2|0|0|-1|-1|1|1|25.0|0|0|0|0|1|1|0
54464441|M|32|178|1|0|1|-1|0|2|0|-1|3|-1|0|0|28.333333333333332|0|0|0|0|0|0|0
1732601|M|41|172|-1|1|1|-1|0|0|0|0|0|0|0|0|35.0|1|0|0|0|0|0|3
44640195|M|26|170|0|0|1|-1|0|2|0|0|-4|-1|1|0|35.0|1|0|0|0|1|1|1
23980780|M|34|173|0|2|0|-1|1|0|1|0|-1|-1|0|0|32.5|0|-1|0|0|0|1|4
21942437|M|32|177|-1|0|1|-1|0|2|0|0|1|-1|1|0|25.0|0|0|0|0|0|0|0
1812165|M|32|183|-2|-1|1|1|1|-1|0|0|0|0|0|0|28.666666666666668|0|0|0|0|0|0|0
19356885|M|32|172|-1|-1|1|0|1|0|1|0|1|1|1|1|30.0|0|-1|0|0|1|1|4
12440276|M|31|176|0|1|1|1|1|2|0|0|1|0|0|0|23.333333333333332|0|-1|0|0|0|0|4
5382148|M|29|183|0|0|1|-1|0|2|0|0|0|0|0|0|25.0|0|0|0|0|1|0|3
4902818|M|33|178|0|0|1|0|0|0|0|-1|-2|-1|1|1|21.666666666666668|-1|1|0|0|0|0|3
66117498|M|42|170|-2|0|1|0|1|0|0|0|0|-1|0|0|35.0|-1|1|1|1|0|0|1
1074418|M|40|167|0|1|1|1|0|2|0|0|0|0|0|0|37.0|1|0|0|0|0|0|3
19290887|M|42|172|-2|0|1|0|0|-1|0|0|-4|-4|0|0|-1.0|1|0|1|1|0|0|2
25926541|M|47|176|0|3|1|1|1|2|0|0|1|0|1|-1|25.0|1|0|1|1|1|1|2
37502964|M|38|184|-2|1|1|0|1|2|0|0|-4|0|0|0|-1.0|1|0|1|0|1|0|3
16006305|M|30|173|-1|0|1|-1|0|2|0|0|1|-1|0|0|34.0|1|0|0|0|0|0|3
12084327|M|28|176|0|-1|1|-1|0|0|0|0|-1|0|0|-1|24.0|0|1|0|0|0|0|3
2700287|M|36|179|-1|2|1|-1|1|2|0|0|0|0|0|0|28.333333333333332|0|0|0|0|0|0|3
14766364|M|31|178|0|0|1|-1|0|0|0|0|-4|-1|0|0|23.333333333333332|0|-1|0|0|0|0|1
8106681|M|37|175|0|2|1|1|1|2|0|0|-4|1|1|0|23.333333333333332|0|-1|0|0|1|1|1
14284183|M|48|168|-1|1|1|-1|0|-1|1|0|-4|-1|-1|-1|33.0|-1|-1|1|1|0|0|3
11970689|M|43|170|-1|2|1|1|1|2|1|0|-2|-1|1|0|33.5|0|0|0|0|1|1|0
24972160|M|46|170|-1|0|1|-1|1|2|1|0|1|-1|0|1|35.0|0|-1|1|1|0|1|1
1106894|M|34|177|2|1|1|-1|0|2|1|0|-2|0|1|0|23.333333333333332|0|0|0|0|0|0|0
13038841|M|32|176|-1|0|1|0|0|-1|1|0|1|-1|0|0|21.666666666666668|0|0|0|0|1|1|1
2627013|M|37|174|-1|3|1|1|0|0|1|0|-4|-1|1|1|21.666666666666668|0|0|1|0|0|0|0
25988192|M|32|181|0|0|1|-1|1|2|1|-1|3|0|1|0|26.666666666666668|0|-1|0|0|0|1|1
24757569|M|49|175|0|0|1|-1|1|0|0|-1|-4|-1|-1|0|23.333333333333332|1|0|1|1|0|1|3
20947826|M|34|175|0|2|1|0|0|-1|0|0|0|0|1|0|23.666666666666668|0|-1|0|0|0|0|4
11661432|M|31|170|-1|0|1|-1|0|0|0|0|1|0|0|0|32.5|1|0|0|0|0|1|2
1582043|M|32|182|0|1|1|1|1|0|0|0|0|0|1|-1|21.666666666666668|1|1|0|0|0|0|3
28746209|M|28|177|0|0|1|1|0|-1|1|-1|-4|-1|1|0|21.0|0|-1|0|0|1|1|1
49066403|M|26|174|0|0|1|-1|0|2|0|0|-1|0|1|0|24.666666666666668|0|1|0|0|0|1|3
11626992|M|32|180|-1|0|1|0|0|-1|0|0|3|-1|1|1|21.666666666666668|1|0|0|0|0|0|3
18052649|M|34|180|0|0|1|0|0|0|0|0|0|1|1|0|-1.0|1|0|0|0|0|0|3
1262402|M|32|178|-1|0|1|-1|1||0|0|0|0|0|0|21.666666666666668|0|0|0|0|0|0|3
2907170|M|37|174|0|1|1|1|1|0|0|0|-2|0|1|-1|22.666666666666668|0|0|0|0|1|1|0
25924185|M|27|185|-1|0|1|-1|1|2|1|-1|3|0|1|1|24.0|1|0|0|0|1|1|2
12124724|M|37|175|0|1|1|-1|0|0|0|0|3|0|1|0|25.333333333333332|0|0|0|0|0|0|0
33364457|M|51|173|0|-1|0|1|0|-1|0|0|-1|1|0|0|30.0|0|0|1|1|1|1|0
1022105|M|34|173|2|2|1|-1|1||0|0|0|0|0|0|32.5|1|0|0|0|0|0|3
26726079|M|33|178|-1|1|1|-1|1|0|0|0|1|0|1|0|21.666666666666668|0|-1|0|0|1|1|3
11486073|M|44|170|-1|0|0|0|0|0|1|0|1|0|0|0|36.0|-1|1|1|1|1|1|2
4775315|M|32|175|-2|0|1|-1|0|-1|1|-1|3|1|1|0|19.333333333333332|-1|-1|0|0|1|0|1
15407456|M|32|170|0|0|1|-1|0|0|1|-1|3|0|1|0|31.0|1|0|0|0|0|0|1
55486846|M|24|175|0|0|0|0|0|0|0|0|0|0|0|0|-1.0|1|1|0|0|0|0|3
12198173|M|35|170|0|2|0|-1|0|2|0|0|1|0|1|0|32.0|0|-1|0|0|0|1|4
12931247|M|42|178|-1|-1|1|0|1|0|0|0|-1|1|0|0|24.0|-1|-1|1|1|0|0|1
22812737|M|34|170|-1|0|1|0|0|-1|0|0|-5|-1|0|0|31.5|1|0|0|0|0|0|3
32090596|M|33|165|0|0|1|-1|1|0|0|0|1|0|1|0|29.0|0|0|0|0|0|0|3
16334387|M|31|179|0|0|1|-1|1|2|0|0|-1|0|1|-1|26.666666666666668|1|1|0|0|1|1|3
67166518|M|46|175|-2|0|1|-1|1|2|1|0|-4|0|0|1|25.0|1|1|1|0|0|1|2
1015719|M|34|190|0|1|1|-1|0|0|0|0|1|0|0|0|26.666666666666668|0|-1|0|0|0|0|4
19388471|M|34|170|-1|0|1|-1|0|0|0|0|1|0|1|1|-1.0|0|-1|0|0|0|0|4
52472734|M|32|175|-1|0|1|-1|0|0|1|0|-1|0|1|-1|22.333333333333332|0|-1|0|0|0|1|1
3407886|M|34|168|0|0|1|-1|1|-1|1|0|-1|0|1|1|26.0|0|0|0|0|1|1|1
2536425|M|26|175|-1|-1|0|0|0|0|0|0|0|0|0|0|-1.0|0|0|0|0|0|0|1
15651892|M|30|178|0|1|1|-1|0|2|0|-1|-2|0|1|0|25.0|0|-1|0|0|1|1|4
19707092|M|29|177|-1|0|1|-1|0|1|1|0|3|-1|0|0|27.333333333333332|0|0|0|0|1|1|0
18304300|M|39|175|-1|3|1|-1|1|0|1|0|-1|1|1|0|18.333333333333332|1|0|1|0|1|1|2
27201045|M|30|176|-2|0|1|1|1|-1|0|0|-4|0|1|0|-1.0|0|0|0|0|1|1|3
24379021|M|36|180|0|1|1|1|1|2|1|0|-2|-1|1|0|27.666666666666668|1|1|1|0|0|1|3
12412971|M|33|173|0|0|1|-1|0|2|1|0|1|0|1|0|37.5|1|0|0|0|1|1|1
4379760|M|35|175|-1|0|0|0|0|0|0|0|3|0|0|0|-1.0|0|0|0|0|0|0|3
13644912|M|34|172|-1|0|1|-1|0|0|0|0|3|-1|1|0|31.0|0|0|0|0|1|1|0
1092477|M|35|180|2|0|1|-1|0|0|0|0|0|0|0|0|22.333333333333332|1|1|0|0|0|0|3
21734238|M|32|172|-1|0|1|-1|1|0|0|-1|-1|0|0|-1|35.0|1|1|1|0|0|1|1
13291747|M|46|168|0|-1|0|0|1|0|0|0|-4|0|0|0|30.0|0|0|1|1|0|0|3
17771085|M|39|170|1|2|1|0|0|0|0|0|0|0|0|0|-1.0|0|0|0|0|0|0|0
2371903|M|34|168|0|1|1|1|1|0|0|0|3|0|1|1|30.0|0|0|0|0|1|1|1
2744253|M|32|170|-1|1|1|-1|0|0|0|0|0|0|0|0|29.5|0|0|0|0|0|0|0
4217510|M|38|172|2|1|1|-1|1|0|0|0|-4|-1|1|0|35.0|0|0|0|0|0|0|1
3729597|M|41|172|0|1|1|-1|1|0|0|0|1|0|1|1|31.5|0|-1|0|0|0|0|1
24143813|M|32|185|0|0|1|1|1|2|0|-1|-1|1|1|1|27.333333333333332|1|0|0|0|0|1|1
23983196|M|32|176|0|1|1|-1|0|2|0|0|-1|0|0|0|-1.0|1|0|0|0|0|1|1
23469223|M|32|171|-1|1|1|0|1|0|0|-1|-1|1|1|0|30.0|0|0|0|0|1|1|1
11904241|M|34|171|0|0|1|0|1|0|0|0|0|0|0|0|35.0|0|0|0|0|1|1|0
4490491|M|31|176|2|1|1|1|1|0|0|0|1|-1|1|0|24.0|1|1|0|0|0|0|3
11973038|M|33|176|0|3|1|1|1|2|1|0|-4|1|1|0|23.333333333333332|0|1|0|0|0|1|3
14989151|M|33|169|-1|0|1|0|1|2|0|0|0|0|0|0|31.0|0|1|0|0|0|1|1
1176676|M|32|170|0|0|1|-1|0|0|0|-1|1|0|1|0|31.0|1|0|1|1|1|1|2
18488993|M|32|165|-2|0|1|-1|0|0|0|0|3|-1|0|0|-1.0|1|0|1|1|1|1|1
14467020|M|36|180|-1|0|0|0|0|0|0|0|0|0|0|0|-1.0|0|0|0|0|0|0|0
11660629|M|42|175|-1|0|1|-1|0|1|0|0|1|0|0|0|28.333333333333332|0|0|1|1|1|1|0
15544257|M|47|182|-1|0|1|-1|1|0|0|0|-4|1|0|-1|25.0|1|0|1|1|0|1|1
3472455|M|35|165|-1|0|1|0|0|2|0|0|0|0|0|0|30.0|0|-1|0|0|0|0|4
4462958|M|34|172|0|-1|1|-1|0|0|0|0|-4|0|0|0|30.0|1|1|0|0|1|0|3
82175557|M|27|178|0|1|1|1|1|-1|0|0|-1|0|1|0|20.0|-1|1|0|0|1|1|2
1985235|M|29|175|-1|-1|1|-1|0|-1|1|0|-4|-1|1|1|18.333333333333332|0|-1|0|0|0|0|4
12370736|M|29|178|-1|0|1|-1|1|2|1|-1|1|0|1|0|23.333333333333332|0|1|0|0|0|0|1
17641229|M|31|178|0|0|1|-1|1|0|0|0|3|1|0|-1|20.0|0|0|0|0|1|1|0
2996071|M|35|167|0|0|1|-1|0|0|0|0|1|0|1|0|28.5|0|-1|0|0|1|1|4
15884332|M|33|173|0|1|0|0|1|0|0|0|0|0|0|0|-1.0|0|-1|0|0|0|0|4
15154327|M|33|170|-1|1|1|-1|0|0|0|-1|3|0|1|0|31.0|0|0|0|0|1|1|0
21889255|M|32|173|0|0|1|-1|1|1|0|0|3|0|1|1|35.0|-1|-1|0|0|1|1|3
12044963|M|32|175|0|0|1|-1|1|1|0|0|-2|-1|1|0|26.666666666666668|1|1|0|0|0|0|1
20029695|M|33|172|1|2|1|1|1|0|0|0|1|0|1|0|30.0|0|0|0|0|1|1|3
23613425|M|34|180|-1|0|0|0|1|0|0|-1|0|0|1|1|23.333333333333332|-1|1|0|0|1|1|2
1581230|M|33|178|0|2|1|-1|0|0|1|0|1|0|1|0|24.666666666666668|0|0|0|0|0|0|0
11680893|M|36|170|0|1|0|-1|0|2|1|0|-2|-1|0|1|35.0|1|0|0|0|1|1|3
12523859|M|44|178|0|-1|1|-1|0|2|0|0|3|-1|1|1|24.333333333333332|1|1|1|0|1|1|1
11477784|M|32|174|-1|0|1|0|0|0|0|0|3|0|0|0|-1.0|0|-1|0|0|0|0|1
8421280|M|30|175|2|0|1|-1|0|0|0|0|3|1|1|1|21.0|1|0|0|0|0|0|2
21367862|M|29|175|0|1|1|-1|0|-1|0|0|1|1|1|0|-1.0|0|0|0|0|1|1|0
11519839|M|42|176|1|0|1|0|0|0|0|-1|0|0|0|0|21.666666666666668|0|-1|1|1|1|1|1
2268112|M|38|168|2|0|1|-1|1|0|1|0|1|0|1|1|30.0|-1|1|0|0|1|1|2
14521311|M|29|174|2|0|1|-1|0|0|0|-1|3|0|1|0|24.333333333333332|1|0|0|0|1|1|3
12495452|M|39|170|-2|-1|1|-1|1|-1|0|0|1|1|0|0|27.5|0|1|1|0|0|0|2
26069141|M|63|167|-2|-1|1|0|1|0|0|0|0|0|0|0|-1.0|1|0|1|0|0|0|3
3461766|M|31|168|0|0|1|-1|0|0|0|-2|1|-1|0|0|27.5|-1|-1|0|0|0|0|3
11640928|M|34|174|1|1|0|0|0|0|0|0|3|0|0|1|-1.0|1|0|0|0|0|0|2
21265241|M|34|182|-1|0|1|0|0|0|0|0|0|0|0|0|-1.0|1|0|1|0|0|0|1
16186223|M|32|173|0|3|0|1|1|0|0|0|0|0|0|0|32.5|1|1|0|0|0|0|3
16009643|M|29|174|-1|-1|0|-1|0|0|0|0|-4|0|-1|1|26.666666666666668|0|1|0|0|0|0|2
3505607|M|28|180|0|1|1|1|1|-1|0|0|-1|0|1|0|24.333333333333332|0|0|0|0|1|1|3
2230846|M|34|172|3|0|1|0|0|0|0|0|1|0|0|0|32.5|-1|1|0|0|0|0|3
36275934|M|30|175|0|0|1|-1|1|0|0|0|1|-1|1|1|22.666666666666668|0|-1|1|0|1|1|4
17032902|M|34|172|2|1|0|0|1|0|0|0|1|0|0|0|35.0|1|0|0|0|0|0|3
23986377|M|33|175|0|1|1|-1|1|2|0|0|-1|0|1|1|21.666666666666668|1|0|0|0|1|1|2
1616908|M|39|181|0|2|1|-1|1|2|1|0|-4|-1|0|-1|25.333333333333332|0|0|1|1|0|0|0
1986193|M|34|182|-1|3|1|-1|0|2|0|0|-1|0|1|-1|30.0|0|0|0|0|0|0|0
38444665|M|30|172|-1|1|1|-1|0|2|0|0|3|1|0|0|-1.0|-1|1|1|0|0|1|2
23327892|M|35|174|-1|0|0|0|0|2|1|0|1|0|1|1|-1.0|0|-1|0|0|0|0|1
11888370|M|34|171|0|0|1|-1|1|0|1|0|-1|-1|1|0|30.0|0|0|0|0|0|0|3
16331953|M|31|178|0|0|1|-1|1|2|1|0|-1|0|1|0|25.0|0|1|0|0|1|1|1
3239746|M|33|165|0|0|1|0|0|0|0|0|0|0|0|0|31.0|1|1|0|0|0|0|3
2801912|M|29|180|0|0|1|-1|1|2|0|-1|3|0|1|0|22.666666666666668|1|1|0|0|0|0|3
38291017|M|29|174|0|1|1|-1|1|0|1|0|-4|0|1|0|24.0|-1|-1|0|0|0|0|1
4685845|M|36|172|0|1|1|-1|0|-1|1|-1|1|1|1|1|31.0|0|0|0|0|0|0|0
12547192|M|31|170|0|2|1|-1|0|-1|0|0|-1|0|1|0|25.0|0|-1|0|0|1|1|3
36459908|M|22|174|-2|-1|0|-1|0|2|0|-1|3|1|0|-1|24.0|-1|1|0|0|1|0|3
1644719|M|39|175|-1|1|1|1|1|-1|0|0|0|0|0|0|20.0|0|0|1|0|0|0|0
106195923|M|25|181|-1|3|1|1|1|-1|0|0|-4|0|1|0|21.333333333333332|-1|1|0|0|1|1|3
16546141|M|27|175|-1|0|1|-1|0|2|1|0|-1|0|0|1|21.666666666666668|0|0|0|0|1|1|3
23888257|M|40|180|0|3|0|1|1|2|0|-1|3|-1|1|0|30.0|1|1|0|0|0|1|3
13834189|M|34|175|0|0|1|-1|1|2|0|-1|3|-1|1|1|23.666666666666668|1|1|0|0|0|0|3
4421804|M|33|178|0|0|1|-1|0|0|0|0|-1|-1|1|1|25.0|0|0|0|0|1|1|0
28574310|M|28|172|-2|1|1|-1|1|0|0|-1|-1|0|1|1|-1.0|0|1|0|0|0|0|1
